Max Fitness,Average Fitness,Generation Number
818396.06,0.58180845,94
870014.56,0.6905774,95
745603.1,0.68887985,96
763089.06,0.7061846,97
727444.44,0.75201887,98
876637.25,0.6678221,99
770449.8,0.7410453,100
657096.5,0.78896,101
837102.6,0.7448647,102
762664.1,0.71680087,103
764228.75,0.7887064,104
836998.0,0.64624494,105
776656.2,0.66542685,106
829999.44,0.7716603,107
783784.2,0.5620356,108
900667.2,0.64351845,109
745879.7,0.6603537,110
758089.7,0.7244249,111
786728.1,0.6807965,112
855522.75,0.607415,113
717594.9,0.7217024,114
794329.44,0.7019806,115
805140.0,0.7000847,116
692537.7,0.69333476,117
859846.2,0.7372153,118
768616.7,0.7087029,119
706472.4,0.78952634,120
815080.75,0.7962213,121
829130.8,0.70363706,122
677016.06,0.79926276,123
725150.6,0.7291465,124
713061.8,0.7738931,125
708213.56,0.748296,126
777814.25,0.6998634,127
780516.5,0.73051804,128
738090.4,0.7421309,129
754953.3,0.625329,130
722214.4,0.6390812,131
807676.9,0.66885877,132
804770.2,0.7049073,133
627723.2,0.84525865,134
907627.1,0.6847561,135
848610.8,0.69745183,136
738204.3,0.76974875,137
881018.75,0.5712897,138
758055.4,0.7371118,139
817138.6,0.7768746,140
620108.6,0.7975568,141
731072.1,0.6812338,142
792040.06,0.7427884,143
742152.3,0.6202864,144
823295.4,0.655231,145
841612.44,0.71377105,146
689110.3,0.8232964,147
959119.25,0.5505087,148
742570.7,0.80746466,149
827741.1,0.69874936,150
808367.3,0.6984874,151
712882.06,0.69725937,152
933077.44,0.5947414,153
766632.44,0.4511937,154
771600.9,0.717646,155
804009.3,0.6904543,156
740934.5,0.75252455,157
791032.7,0.67307806,158
724390.44,0.7212001,159
763319.94,0.69043577,160
860714.6,0.724613,161
727099.7,0.6905003,162
724207.3,0.7157536,163
818656.06,0.67935914,164
757984.2,0.68449837,165
811811.4,0.7277924,166
851557.75,0.60911584,167
732130.3,0.7424918,168
692990.6,0.72129667,169
777410.8,0.6981204,170
736627.1,0.75823283,171
784974.94,0.70188737,172
860819.4,0.6869842,173
611657.4,0.7042365,174
807741.1,0.67254645,175
758812.1,0.6579822,176
841478.75,0.6967066,177
839321.94,0.67132187,178
784682.2,0.7020966,179
745019.6,0.72549677,180
751342.2,0.7279728,181
786427.1,0.66741365,182
805235.5,0.6975163,183
803884.44,0.77840555,184
772902.4,0.70591646,185
831698.9,0.6434314,186
691850.6,0.6997211,187
795081.8,0.67144656,188
725612.7,0.7155525,189
792788.75,0.6931605,190
803085.6,0.7000823,191
725455.6,0.71170354,192
792610.8,0.73416185,193
839015.4,0.6751416,194
774302.8,0.6735384,195
802545.44,0.69670343,196
862965.3,0.66553015,197
879147.5,0.5663341,198
788003.5,0.68945205,199
731428.2,0.68399453,200
800409.75,0.69218546,201
744450.1,0.7147323,202
826079.3,0.6743921,203
877172.0,0.6793764,204
739942.6,0.70773286,205
747198.9,0.72124046,206
836944.44,0.6494403,207
702257.1,0.75382644,208
728395.1,0.80939627,209
770736.75,0.7332777,210
840237.25,0.70320344,211
755888.1,0.755879,212
815116.5,0.69966775,213
883770.4,0.6351579,214
775528.75,0.7709715,215
750761.44,0.68296427,216
931297.6,0.63168055,217
830445.9,0.7635713,218
808389.25,0.6786884,219
891861.06,0.6887858,220
859285.7,0.62077886,221
861622.5,0.6348892,222
880879.56,0.64732325,223
931050.06,0.62870747,224
820985.94,0.6604706,225
860290.75,0.6900576,226
704822.1,0.79275584,227
757766.6,0.67338157,228
710148.1,0.6974508,229
823146.2,0.70729035,230
748864.56,0.65737426,231
746413.25,0.7618795,232
788081.25,0.73474747,233
696247.2,0.73061126,234
787531.44,0.622405,235
792702.06,0.521223,236
782268.44,0.66874367,237
659680.75,0.6903317,238
753492.06,0.74845773,239
804560.4,0.6120696,240
836938.44,0.7174938,241
845167.56,0.56107867,242
859483.3,0.6294281,243
768533.25,0.68116033,244
804696.75,0.63740635,245
821850.3,0.6411896,246
841137.4,0.6196706,247
745151.56,0.69166946,248
847572.2,0.72968787,249
845042.3,0.69417626,250
805459.4,0.70385313,251
807091.4,0.61657244,252
784742.2,0.6956671,253
743372.0,0.6723702,254
784990.6,0.67363226,255
824005.75,0.7564796,256
806708.2,0.753794,257
816561.25,0.6226665,258
763001.0,0.72294015,259
780582.6,0.76705194,260
807581.56,0.71159965,261
775708.4,0.6311806,262
850524.7,0.62075466,263
788035.4,0.6795689,264
883184.06,0.66371405,265
776911.4,0.704076,266
733166.56,0.6827889,267
721443.75,0.6837021,268
862653.4,0.6888406,269
787665.9,0.6496719,270
832970.44,0.69341004,271
886653.25,0.6332351,272
735990.6,0.7624904,273
749563.0,0.7857067,274
807614.75,0.6781652,275
762657.9,0.70010257,276
860817.0,0.6814466,277
755843.9,0.7539198,278
737502.6,0.7017683,279
744649.9,0.7392389,280
828438.75,0.6365338,281
876790.7,0.64894325,282
730843.75,0.69574183,283
918621.94,0.69229525,284
726094.4,0.54343104,285
843268.6,0.7652123,286
786433.7,0.67588866,287
780868.5,0.70193994,288
759338.7,0.76411414,289
727552.8,0.72970587,290
728056.44,0.70856065,291
901609.0,0.67807025,292
707344.44,0.7431102,293
797926.94,0.6489675,294
755161.4,0.7358567,295
763587.6,0.7546251,296
693137.6,0.7026008,297
689325.56,0.7404879,298
713082.06,0.71406835,299
846578.5,0.6198185,300
833775.56,0.6616407,301
906139.5,0.61214656,302
776511.06,0.7020158,303
782176.75,0.7151458,304
721598.4,0.6784998,305
823068.94,0.695245,306
897428.56,0.59362555,307
885483.2,0.6392793,308
744052.8,0.64058024,309
806585.3,0.68228513,310
767034.2,0.7195382,311
921577.0,0.6185292,312
829821.0,0.6389062,313
833215.5,0.6062521,314
757614.2,0.7161228,315
872298.75,0.6643481,316
762650.3,0.7071389,317
868164.06,0.6198942,318
850757.0,0.6562349,319
829372.0,0.6436887,320
832788.3,0.67222714,321
732918.06,0.70540917,322
775150.44,0.7264821,323
808220.44,0.68204224,324
817540.75,0.66539663,325
845133.56,0.6409876,326
857960.94,0.66767496,327
890613.25,0.6769951,328
841808.0,0.6453353,329
828697.94,0.67153513,330
819303.5,0.6858201,331
870111.4,0.701701,332
885833.44,0.6100943,333
785779.94,0.6939172,334
808481.4,0.7300154,335
829163.75,0.68944883,336
873976.9,0.549695,337
714953.44,0.6788453,338
909330.0,0.63390905,339
778194.6,0.68852156,340
796168.3,0.6178224,341
734279.2,0.69994223,342
727021.06,0.7305681,343
772181.25,0.59860116,344
876815.3,0.71618515,345
928427.5,0.59477293,346
757385.94,0.7103402,347
697828.2,0.7414712,348
838687.1,0.724089,349
700182.8,0.7831299,350
836695.8,0.6185559,351
820592.7,0.59967834,352
797817.56,0.7479718,353
680118.1,0.7149614,354
708785.9,0.85148543,355
855734.44,0.74075407,356
778192.25,0.70486337,357
836945.9,0.7012832,358
872253.25,0.77600753,359
772864.94,0.64029676,360
740798.9,0.8203222,361
598184.94,0.82049197,362
738806.1,0.7912579,363
791051.5,0.7433451,364
779196.7,0.7681809,365
673026.3,0.78321856,366
709979.0,0.5940023,367
789652.0,0.69820863,368
754763.25,0.7718231,369
758810.75,0.75522417,370
777099.06,0.5756972,371
773247.6,0.8334258,372
764238.1,0.73704857,373
815944.06,0.7947417,374
677767.3,0.6808351,375
847483.25,0.74157494,376
792587.0,0.65375435,377
786552.1,0.6326976,378
762942.2,0.76313996,379
866743.2,0.7046748,380
803254.4,0.6409531,381
870609.5,0.68722916,382
759177.75,0.76637405,383
741536.75,0.6430419,384
762096.1,0.76084304,385
835847.9,0.6550982,386
880679.9,0.6677429,387
783883.44,0.61182284,388
789368.94,0.67311454,389
802472.0,0.6477034,390
749715.2,0.7008662,391
725234.5,0.7085192,392
869292.75,0.6716075,393
882304.5,0.63256764,394
941650.25,0.59974366,395
777246.1,0.72115564,396
773681.75,0.6994661,397
856015.9,0.665505,398
848358.94,0.62099385,399
812218.0,0.7060917,400
834125.75,0.63036597,401
847153.94,0.60647607,402
774508.75,0.65647453,403
812082.9,0.7321296,404
849226.2,0.74882704,405
749449.4,0.6660876,406
741540.75,0.76561844,407
672847.4,0.6964615,408
855624.06,0.7190217,409
733197.56,0.7181134,410
704836.7,0.8370531,411
667428.56,0.36809224,412
774089.56,0.6812213,413
677717.3,0.78351563,414
673835.1,0.69781655,415
814116.06,0.60476214,416
660830.0,0.6823676,417
842508.4,0.712854,418
813293.3,0.6958509,419
716575.4,0.6815298,420
696782.2,0.7086056,421
750212.2,0.68016195,422
764484.7,0.66774595,423
826404.7,0.68554115,424
815652.9,0.65654284,425
932211.5,0.47267872,426
841089.06,0.6393323,427
850552.5,0.55553526,428
751391.6,0.7247276,429
798390.1,0.6889689,430
737754.56,0.81205297,431
950210.3,0.7433555,432
774554.25,0.64292246,433
739568.25,0.6795957,434
769248.8,0.7342319,435
748349.9,0.841985,436
708474.25,0.71594405,437
787749.3,0.66643167,438
763806.06,0.6924771,439
836674.06,0.6602683,440
902308.2,0.69364285,441
735652.9,0.7537422,442
780198.0,0.6709998,443
745258.5,0.7646853,444
692852.25,0.8138109,445
725280.4,0.72157294,446
821709.8,0.66623765,447
707871.2,0.71070504,448
753941.75,0.7888002,449
836514.0,0.6181839,450
758780.0,0.52045226,451
743316.94,0.7497885,452
811011.6,0.7649379,453
840570.56,0.7462308,454
727543.9,0.7756688,455
725768.44,0.6964676,456
842209.5,0.7357247,457
664349.4,0.7721986,458
841097.94,0.6349226,459
772022.94,0.711196,460
782977.2,0.6842041,461
810302.25,0.6488939,462
825693.8,0.6961683,463
729603.5,0.70742035,464
759958.3,0.74900603,465
756328.0,0.7016839,466
853322.7,0.67571145,467
703037.56,0.7165674,468
769969.56,0.7428884,469
798392.75,0.6591075,470
844262.8,0.6891025,471
746020.8,0.7043255,472
813730.44,0.6539838,473
807700.0,0.64979357,474
828577.94,0.65903527,475
741318.56,0.75415367,476
787824.9,0.67901796,477
816579.75,0.6347254,478
840964.94,0.7008909,479
781172.56,0.6918607,480
749814.1,0.69747144,481
893200.1,0.69171697,482
796737.44,0.5643697,483
829742.5,0.65288806,484
893023.7,0.58970773,485
931733.8,0.66453165,486
722111.9,0.79514945,487
737869.25,0.74772257,488
792554.94,0.6790077,489
795163.6,0.63269675,490
853860.44,0.573889,491
717699.0,0.7297763,492
843348.25,0.5629201,493
871100.94,0.72538733,494
775527.7,0.7048158,495
773168.06,0.68863314,496
824061.3,0.6860889,497
807754.25,0.651096,498
754442.56,0.7209059,499
756042.0,0.6670288,500
834224.6,0.78341025,501
688946.7,0.7278521,502
715048.4,0.599865,503
704528.2,0.72117555,504
794702.7,0.6834393,505
831950.56,0.72915107,506
762078.5,0.5836392,507
898523.2,0.57952446,508
717557.4,0.83906436,509
806630.44,0.66992116,510
830208.56,0.60757655,511
801336.25,0.6830217,512
860267.6,0.65707886,513
739519.44,0.7033503,514
807595.06,0.61940825,515
703778.2,0.65767336,516
791816.75,0.6408008,517
872592.7,0.61359525,518
774582.2,0.7616048,519
874079.0,0.6152265,520
836191.2,0.6541062,521
705924.94,0.755521,522
859870.0,0.68555945,523
842347.7,0.5564584,524
864794.5,0.6691581,525
863803.56,0.68819547,526
736768.06,0.63001055,527
834370.06,0.6380874,528
772935.7,0.64383864,529
864112.9,0.6566881,530
793514.7,0.66241485,531
791771.0,0.7055967,532
834289.56,0.63814473,533
822705.56,0.70180595,534
809754.0,0.6489456,535
787836.7,0.58975226,536
839845.56,0.6399146,537
858190.1,0.62695646,538
802863.06,0.65137255,539
743062.9,0.6262729,540
752561.6,0.6980927,541
721396.0,0.7458929,542
796209.0,0.7216879,543
833042.3,0.69191253,544
865407.94,0.66827196,545
772105.5,0.7238114,546
802764.4,0.6749828,547
762605.2,0.64343727,548
805227.06,0.72826034,549
763346.56,0.70089257,550
834921.7,0.6210558,551
765176.1,0.7141787,552
801883.44,0.7574995,553
711808.94,0.7019864,554
678524.44,0.7837462,555
750199.3,0.74071956,556
882081.9,0.67582273,557
805438.94,0.6554326,558
665085.1,0.74713796,559
805868.6,0.63531935,560
798793.8,0.6923071,561
735347.2,0.72047734,562
821554.44,0.68700814,563
771296.9,0.68792367,564
784691.44,0.7548858,565
860679.5,0.6303274,566
778244.94,0.7242266,567
806361.75,0.651022,568
755358.8,0.7053492,569
769118.5,0.65409625,570
850280.2,0.668417,571
770466.7,0.6776338,572
790116.44,0.6084895,573
753681.9,0.6677522,574
844179.75,0.6932689,575
715340.7,0.6882683,576
904131.4,0.63489515,577
897392.5,0.5816723,578
737971.06,0.67909133,579
759258.06,0.67334527,580
908293.75,0.5588072,581
815752.7,0.74308103,582
847854.7,0.68510556,583
812579.0,0.57714313,584
711516.25,0.72052366,585
790268.25,0.7433545,586
743701.1,0.6617053,587
818545.3,0.74624854,588
741733.4,0.6904528,589
687859.1,0.65638334,590
801718.2,0.6569808,591
801355.1,0.76736295,592
697612.3,0.7568364,593
762672.75,0.7404082,594
715923.4,0.7151084,595
815195.25,0.7815489,596
807564.8,0.5778932,597
764945.94,0.6881788,598
868347.5,0.6246507,599
854217.94,0.7130915,600
754610.4,0.59403044,601
818621.3,0.650988,602
919544.3,0.6952283,603
883962.1,0.69487756,604
859901.75,0.6260391,605
827367.25,0.7018789,606
702836.1,0.73555684,607
719669.8,0.7014212,608
860180.25,0.652056,609
670177.4,0.6702361,610
768484.56,0.7267086,611
782903.94,0.70289826,612
709441.3,0.6781561,613
834142.25,0.57652855,614
727855.9,0.6110289,615
766189.44,0.7326126,616
732349.1,0.60753167,617
826387.94,0.62429595,618
798784.3,0.69265294,619
741559.56,0.6578891,620
815521.6,0.70817816,621
759598.25,0.6145568,622
828060.7,0.6453948,623
863626.1,0.65414375,624
672143.56,0.7216029,625
748690.4,0.6079249,626
758609.75,0.68234354,627
773069.25,0.71776503,628
897606.7,0.58711576,629
748128.7,0.67759234,630
904418.6,0.62723327,631
836875.7,0.70052874,632
833358.4,0.67328537,633
756334.25,0.6996264,634
710769.94,0.75245935,635
753952.9,0.7476998,636
736979.0,0.68350583,637
730238.1,0.676933,638
793108.25,0.6426178,639
806827.6,0.6450073,640
748267.7,0.73313105,641
864667.3,0.6295904,642
916635.56,0.5994613,643
767274.7,0.5814658,644
896578.7,0.6922455,645
800152.8,0.73654824,646
774713.1,0.67349863,647
855543.8,0.6918619,648
837070.94,0.6327555,649
802412.0,0.6627643,650
834454.8,0.70296687,651
834890.6,0.7083671,652
805123.44,0.7004484,653
868245.2,0.6553263,654
881567.75,0.5687284,655
908888.5,0.6125271,656
833422.2,0.6864081,657
830674.94,0.7322199,658
791933.5,0.72747314,659
777356.5,0.7615624,660
958308.75,0.6142491,661
818421.25,0.6235317,662
764637.3,0.6809156,663
826938.94,0.6954749,664
788190.7,0.5963373,665
804602.9,0.6648436,666
764985.94,0.68904954,667
807621.5,0.69537127,668
885724.06,0.6393654,669
787288.06,0.68244153,670
811373.9,0.71012354,671
834436.56,0.65331185,672
707263.25,0.71833116,673
695502.75,0.71865684,674
867661.8,0.6408275,675
830325.1,0.6508351,676
690444.94,0.7730263,677
787381.2,0.7018843,678
844237.06,0.6407499,679
741464.9,0.7878971,680
937684.8,0.5535854,681
684233.94,0.6807076,682
841538.8,0.7389154,683
808510.7,0.6815608,684
796402.2,0.73899114,685
799959.3,0.6864087,686
861663.94,0.62530607,687
781172.2,0.68627214,688
789274.9,0.6780546,689
818538.75,0.6414969,690
760230.06,0.7043918,691
689590.25,0.7913789,692
824918.44,0.6136685,693
857319.4,0.7641147,694
777866.1,0.67695355,695
761497.94,0.6287821,696
756758.6,0.7436351,697
729440.06,0.7032248,698
741804.0,0.55087954,699
781354.56,0.7163389,700
714135.5,0.71453416,701
829552.75,0.69133836,702
716468.3,0.6121294,703
729919.6,0.73996794,704
732568.75,0.7316554,705
712788.94,0.7039004,706
752031.9,0.7141255,707
635103.6,0.72197974,708
724157.3,0.64906794,709
750024.9,0.7684117,710
783126.06,0.6811213,711
698885.44,0.7031119,712
812920.6,0.74310285,713
845723.5,0.6975717,714
814949.8,0.6586081,715
800363.94,0.6811588,716
801792.4,0.5902388,717
808151.3,0.67871004,718
799542.4,0.5722644,719
728825.6,0.73252946,720
767116.44,0.7375807,721
762774.75,0.7109111,722
758555.2,0.61026114,723
743803.94,0.7617061,724
764456.6,0.7698783,725
858239.06,0.6102543,726
808521.0,0.69425833,727
836729.1,0.6911378,728
761432.06,0.7051337,729
806792.56,0.71245307,730
928710.2,0.6194894,731
837335.44,0.63211805,732
863404.56,0.69923294,733
850979.1,0.6169374,734
766403.8,0.6814662,735
851979.25,0.6567906,736
798524.3,0.7067526,737
791475.94,0.74289453,738
877015.06,0.66642946,739
808463.6,0.70463705,740
789447.06,0.7292477,741
828549.75,0.68869156,742
694047.56,0.7736789,743
764344.44,0.7541194,744
937231.1,0.63439846,745
727047.06,0.76062584,746
797738.25,0.7554912,747
741763.4,0.76291466,748
803386.9,0.794124,749
855937.06,0.62889785,750
833143.6,0.6935686,751
772981.3,0.7206383,752
732657.06,0.8006066,753
934084.6,0.6001855,754
716115.2,0.74650705,755
790872.06,0.6518487,756
727034.75,0.78511626,757
801013.06,0.64784706,758
755373.5,0.7864126,759
825345.6,0.6519333,760
783606.75,0.7036468,761
800443.0,0.67851835,762
822727.8,0.640137,763
853007.4,0.6984589,764
789680.9,0.72795653,765
911614.1,0.6225499,766
