gen,max fit,avg fit,med fit
111,3.1610136,0.44649717,0.40145786106586456
112,3.1955585,0.42086992,0.3580515831708908
113,3.2627373,0.53599465,0.4351472854614258
114,2.5166452,0.5205151,0.49976611137390137
115,3.071559,0.4118255,0.31550432741642
116,1.7387295,0.46177733,0.43032871186733246
117,3.191752,0.45020172,0.3620650917291641
118,3.0425696,0.44976252,0.4727786183357239
119,2.2839224,0.4143935,0.3085489571094513
120,3.2519984,0.5210829,0.5361411869525909
121,3.0044265,0.5511165,0.5619520246982574
122,2.6813607,0.31963813,0.26559509336948395
123,2.9761548,0.4830194,0.4121990203857422
124,3.240007,0.48497593,0.45270825922489166
125,3.456433,0.5081662,0.47091011703014374
126,2.556847,0.41833282,0.38365642726421356
127,2.904214,0.486014,0.5080289840698242
128,2.26822,0.51681745,0.5612208247184753
129,2.9050722,0.50812805,0.537609726190567
130,2.4169614,0.4267857,0.3897065222263336
131,2.2053132,0.49775317,0.5534376502037048
132,3.0365489,0.4081604,0.422113299369812
133,2.5979202,0.29620343,0.2512068524956703
134,3.0569794,0.4518465,0.3301311582326889
135,1.6535413,0.43002254,0.40122704207897186
136,2.919708,0.34658524,0.2908520847558975
137,3.0045545,0.4455806,0.40868455171585083
138,2.6044745,0.50520957,0.4144723117351532
139,2.4038153,0.43873218,0.384714812040329
140,2.0436192,0.4138276,0.35323354601860046
141,3.1749244,0.55860263,0.5758384168148041
142,2.2076142,0.4549985,0.4708106517791748
143,3.1111233,0.42897788,0.3341922163963318
144,2.2083147,0.46383405,0.48052601516246796
145,2.278194,0.38224342,0.3565336763858795
146,2.6138244,0.50035924,0.5186179280281067
147,2.87709,0.35029888,0.3033447265625
148,2.9778748,0.43838152,0.41176415979862213
149,2.6584275,0.37999734,0.31862032413482666
150,2.083296,0.4841385,0.42723286151885986
151,1.9286456,0.30846083,0.18978291004896164
152,2.78635,0.46750742,0.48916158080101013
153,1.4308759,0.3559434,0.3035915046930313
154,1.7300978,0.42874455,0.35996460914611816
155,2.7464888,0.41839623,0.40505899488925934
156,1.9018508,0.4890035,0.4930761605501175
157,2.645603,0.46378484,0.3253447860479355
158,3.1124356,0.4446836,0.3806963860988617
159,2.125267,0.5397136,0.5443815886974335
160,1.9139614,0.5002385,0.5630483627319336
161,1.9289418,0.4744028,0.4743999093770981
162,2.729478,0.50974816,0.5218817293643951
163,2.054472,0.50221914,0.48767949640750885
164,1.9794049,0.52108717,0.47463616728782654
165,2.2462857,0.2645452,0.23371021449565887
166,3.2117162,0.32511044,0.2547951489686966
167,1.5162718,0.44995657,0.42915867269039154
168,1.9556792,0.4611571,0.41117534041404724
169,2.9345112,0.51319367,0.49770399928092957
170,2.6948195,0.5134045,0.48590318858623505
171,2.5105693,0.40340292,0.3230580985546112
172,2.9624534,0.33754206,0.3081543296575546
173,2.943805,0.36211818,0.3707585483789444
174,2.664578,0.46007675,0.3926860988140106
175,2.7360127,0.3905477,0.35940471291542053
176,2.388648,0.4413063,0.42348992824554443
177,2.00653,0.46939433,0.44489791989326477
178,2.9663281,0.41949338,0.4418174922466278
179,2.90782,0.3966431,0.32270482182502747
180,2.7990897,0.5407308,0.5771537125110626
181,2.5257611,0.55232394,0.613748699426651
182,3.0947647,0.472898,0.4554274380207062
183,2.3286643,0.45152462,0.41359075903892517
184,2.5226138,0.36813423,0.31372061371803284
185,3.0302935,0.41008705,0.28786587715148926
186,3.4026215,0.42680377,0.35301919281482697
187,2.601316,0.44497198,0.4607340842485428
188,2.4161513,0.49926603,0.4781009256839752
189,2.1317015,0.4611869,0.42657239735126495
190,2.8157873,0.45266137,0.39276981353759766
191,2.7704163,0.45348442,0.4542144238948822
192,3.1946845,0.5197777,0.3962711840867996
193,2.1432447,0.53806394,0.498646080493927
194,1.8265456,0.44726455,0.41073310375213623
195,2.8525434,0.41381785,0.36262381076812744
196,2.204848,0.5087666,0.4716043919324875
197,2.1713138,0.2844382,0.22369986772537231
198,3.037791,0.40022752,0.29900600016117096
199,1.7090172,0.5715448,0.6577319502830505
200,2.7375596,0.60250366,0.6517871022224426
201,2.4161153,0.42611247,0.38855360448360443
202,2.3216515,0.46334293,0.4265364557504654
203,2.535086,0.33909047,0.23316646367311478
204,2.641918,0.3712195,0.3271867036819458
205,1.837906,0.5344207,0.4974830597639084
206,2.2854161,0.3073356,0.26691877841949463
207,1.8609546,0.5689235,0.5484432578086853
208,2.4880533,0.4761819,0.40257975459098816
209,3.1751466,0.45693946,0.4021843373775482
210,2.2500055,0.43539658,0.4436236470937729
211,3.1025493,0.5559636,0.5707651376724243
212,1.7520632,0.32109833,0.26074083149433136
213,2.825288,0.3543583,0.21160756796598434
214,2.8253005,0.55083555,0.546654224395752
215,2.930907,0.48605883,0.4983065277338028
216,2.6757395,0.42903924,0.4071100056171417
217,3.3603983,0.41478893,0.3636341542005539
218,2.8801548,0.40224293,0.2986188381910324
219,2.7046092,0.47202823,0.470426470041275
220,1.7578993,0.5153354,0.46269500255584717
221,2.6219528,0.52573836,0.5741528272628784
222,2.5295677,0.3452202,0.33977074921131134
223,2.8649247,0.5452922,0.5817865431308746
224,2.942126,0.38509482,0.3704003393650055
225,2.8889506,0.4997887,0.45723749697208405
226,2.4345808,0.48304296,0.4364626258611679
227,2.2050786,0.5051622,0.4814973324537277
228,2.131042,0.38415593,0.3442889600992203
229,2.310881,0.3831724,0.3874931037425995
230,3.2868564,0.30438957,0.20023437589406967
231,3.0015101,0.46342254,0.5260230302810669
232,2.9218688,0.5916314,0.6403656899929047
233,2.0294797,0.46961483,0.43000833690166473
234,2.2627242,0.5336301,0.6234704554080963
235,2.9479177,0.55673873,0.5851053893566132
236,2.6955097,0.60814595,0.607999712228775
237,2.4015424,0.5179833,0.572135329246521
238,2.7413914,0.5125149,0.5235757529735565
239,1.9548608,0.42633364,0.3233107179403305
240,3.0128915,0.46306393,0.3795216828584671
241,3.3400416,0.38572872,0.1982811912894249
242,2.3042605,0.400402,0.28851066529750824
243,3.010853,0.51716906,0.5423463881015778
244,1.9311165,0.43632725,0.45764756202697754
245,2.682044,0.37555766,0.22622975707054138
246,3.201965,0.48235127,0.5232767164707184
247,2.443516,0.5200271,0.5180582404136658
248,3.124476,0.50849247,0.45295993983745575
249,3.07666,0.3800957,0.3200148344039917
250,1.8911651,0.3855891,0.34625884890556335
251,2.295858,0.4701025,0.46601273119449615
252,3.0517957,0.37145314,0.26290641725063324
253,2.1539557,0.44079334,0.42443791031837463
254,3.0731125,0.4587167,0.3606620132923126
255,2.2400215,0.46490723,0.4196307212114334
256,2.2001784,0.45249522,0.3761814385652542
257,3.1723344,0.44651505,0.3015853464603424
258,3.1437001,0.45706642,0.4246411472558975
259,2.8165274,0.5067973,0.5175782442092896
260,1.9247427,0.43154848,0.4617786109447479
261,2.4103374,0.44558048,0.4411667585372925
262,1.8306313,0.47187337,0.422652468085289
263,1.7682158,0.4604731,0.4148193299770355
264,2.1323807,0.51833785,0.5354479849338531
265,2.6189063,0.45282194,0.40913374722003937
266,3.2228925,0.39802143,0.3706618547439575
267,2.3117454,0.33297497,0.29747992753982544
268,2.5798817,0.4787089,0.4636411964893341
269,2.449755,0.46682274,0.41495855152606964
270,2.7192588,0.5047725,0.5103651881217957
271,2.0877993,0.4633072,0.3580387532711029
272,2.9968226,0.59126425,0.6302348673343658
273,2.1058922,0.3792978,0.3540012985467911
274,2.1178403,0.4621845,0.41946351528167725
275,1.4200299,0.5322919,0.5211568176746368
276,2.508274,0.4186251,0.2337028607726097
277,2.1480918,0.5063247,0.49570953845977783
278,2.9037237,0.4334909,0.3492290526628494
279,3.0349596,0.44222394,0.26021741330623627
280,2.157554,0.55547714,0.5922511518001556
281,2.3217852,0.42430213,0.42652882635593414
282,2.9479263,0.49241278,0.4698103219270706
283,3.1547475,0.4321876,0.3499194383621216
284,3.0438914,0.3949319,0.1663949266076088
285,2.9760592,0.44474655,0.4464838355779648
286,2.5915089,0.27928612,0.22306811809539795
287,2.338095,0.5056964,0.5100226104259491
288,2.0238318,0.4173401,0.39179132878780365
289,2.8102236,0.42219737,0.4292965531349182
290,2.4116914,0.5092463,0.5195290446281433
291,2.8128195,0.47234017,0.4220403879880905
292,2.77804,0.5602707,0.5792789161205292
293,2.8602052,0.42082533,0.3502763509750366
294,2.0667286,0.4153528,0.3553569167852402
295,2.383532,0.4817146,0.43269942700862885
296,2.301375,0.53233427,0.5417344272136688
297,2.0186546,0.31405652,0.2790975570678711
298,2.9733524,0.47263008,0.4339580237865448
299,2.8283448,0.5782949,0.6128866374492645
300,2.405548,0.5948442,0.6276944875717163
301,2.500327,0.52728677,0.5157998502254486
302,1.7281432,0.5453161,0.5864912271499634
303,1.8998637,0.42145452,0.3950713127851486
304,2.9731855,0.5931099,0.6350421607494354
305,2.6635592,0.49561122,0.46068722009658813
306,3.078461,0.47365502,0.3273348808288574
307,2.065604,0.46186522,0.4393281489610672
308,3.2242136,0.5282789,0.4761108309030533
309,2.8064053,0.25595102,0.161521315574646
310,2.7985911,0.36175796,0.23620224744081497
311,2.9944506,0.26426506,0.18393446505069733
312,3.084934,0.50510895,0.4170644134283066
313,2.1244857,0.4401084,0.44977161288261414
314,2.339246,0.5874214,0.6219150125980377
315,2.5003648,0.40884063,0.35208873450756073
316,1.828679,0.48677474,0.40550853312015533
317,1.8563147,0.44673765,0.404762864112854
318,1.8720703,0.45094153,0.44019967317581177
319,2.6089053,0.3900762,0.3171555697917938
320,2.6791086,0.5384226,0.5809154808521271
321,2.0922842,0.5193819,0.42771534621715546
322,2.9881392,0.5539244,0.5544246137142181
323,2.8591962,0.4089393,0.31627413630485535
324,2.132045,0.4166383,0.36198514699935913
325,2.2944663,0.26516944,0.213826484978199
326,2.7678623,0.61529344,0.6010929346084595
327,3.196129,0.4967185,0.4443579912185669
328,2.7469447,0.5064277,0.49540093541145325
329,1.9733764,0.47498867,0.43903648853302
330,1.4362559,0.44283876,0.40052832663059235
331,2.2338974,0.54410046,0.5661976039409637
332,3.2126315,0.6348658,0.7231923937797546
333,2.5403006,0.33824506,0.3229984790086746
334,2.880337,0.44057643,0.3628789633512497
335,3.247632,0.48106718,0.4170076251029968
336,2.9829676,0.27334738,0.2360370010137558
337,1.9116548,0.566823,0.6163171529769897
338,2.8610349,0.52974695,0.45691871643066406
339,3.501203,0.50170815,0.40475553274154663
340,3.2125182,0.55022544,0.5605784058570862
341,2.82273,0.41942483,0.32603582739830017
342,1.5170081,0.45191503,0.40503711998462677
343,2.1317918,0.4964241,0.5217591822147369
344,3.1613991,0.48641527,0.4324767589569092
345,3.337988,0.33060095,0.26438653469085693
346,2.4440386,0.4711813,0.40733131766319275
347,2.3691995,0.4014744,0.3803390860557556
348,1.8748767,0.36848214,0.2759895771741867
349,2.9943902,0.5462904,0.5278294384479523
350,2.6490798,0.23056573,0.12938714027404785
351,2.2181797,0.5625468,0.5593035519123077
352,2.7812457,0.37773672,0.35581229627132416
353,2.476217,0.5392052,0.5019769966602325
354,2.437212,0.50548494,0.5832198858261108
355,2.5235536,0.32774875,0.17028523981571198
356,2.3975363,0.30876204,0.2159200683236122
357,2.180375,0.604005,0.6882070899009705
358,1.6556721,0.33993533,0.2785225510597229
359,2.0787046,0.5642065,0.6091460585594177
360,2.321094,0.40905833,0.3214673399925232
361,2.9363515,0.61005396,0.6609658896923065
362,2.5993252,0.5018719,0.5092610418796539
363,2.5469077,0.2735674,0.2729535847902298
364,3.0502656,0.52095586,0.5634365677833557
365,2.773989,0.46641156,0.4479820430278778
366,2.8294342,0.3466907,0.35153014957904816
367,1.9277214,0.4915642,0.49335481226444244
368,2.594409,0.6150267,0.6516033709049225
369,2.2620368,0.51834184,0.47819022834300995
370,2.3862514,0.42461416,0.27190108597278595
371,2.4353318,0.40702152,0.3619701862335205
372,1.9581343,0.4907199,0.43962879478931427
373,2.6703203,0.47270295,0.3876207768917084
374,3.0648074,0.55745107,0.4830125719308853
375,2.81263,0.4377353,0.31472302973270416
376,1.8844162,0.40895516,0.33774633705616
377,1.5069265,0.37796572,0.3027031570672989
378,2.2472208,0.48511097,0.5551585257053375
379,2.0847242,0.3896817,0.33468107879161835
380,2.7328856,0.3313998,0.17795318365097046
381,2.6199512,0.5283434,0.5131882727146149
382,3.1962876,0.3987946,0.3165535181760788
383,2.0760202,0.47448188,0.36988741159439087
384,2.6129382,0.44328368,0.47626563906669617
385,2.5680382,0.44886178,0.47533445060253143
386,2.8142583,0.533609,0.5595173239707947
387,3.0848734,0.30861574,0.21504993736743927
388,3.2128797,0.34893543,0.28050677478313446
389,2.6874466,0.47533244,0.3940049409866333
390,3.200755,0.5115626,0.43911564350128174
391,1.7987515,0.30848718,0.22956109046936035
392,2.8089306,0.5051751,0.49604442715644836
393,2.2079082,0.47953033,0.49097780883312225
394,2.7319887,0.4580282,0.40216171741485596
395,1.9093895,0.4408937,0.4065774083137512
396,2.4601967,0.58749306,0.593919426202774
397,2.9083288,0.45494008,0.45076484978199005
398,2.6567426,0.50226736,0.5372907221317291
399,3.095309,0.35017082,0.1764977052807808
400,2.4541137,0.5343729,0.5129242241382599
401,1.8409007,0.3296905,0.29792623221874237
402,2.7304895,0.43545872,0.38714826107025146
403,2.022819,0.54171556,0.48783890902996063
404,3.094503,0.4929528,0.4429917484521866
405,3.2119138,0.58311015,0.6193028390407562
406,2.7157202,0.5672729,0.6256437301635742
407,2.4864423,0.46460137,0.46948571503162384
408,2.8977184,0.33802593,0.28621725738048553
409,1.4856246,0.40507156,0.3918972313404083
410,2.0320563,0.488399,0.4957359582185745
411,2.5680563,0.4838001,0.4288064241409302
412,2.8205774,0.31253353,0.27721625566482544
413,2.9530425,0.4467833,0.42111171782016754
414,2.923672,0.49605057,0.40304312109947205
415,2.6897848,0.4829826,0.5337786376476288
416,2.9823613,0.51373863,0.528003990650177
417,2.24296,0.2800924,0.19875862449407578
418,3.2842727,0.55246615,0.5802198946475983
419,2.5705621,0.41917208,0.46103349328041077
420,2.2728267,0.52555734,0.4851517230272293
421,2.8239634,0.55432004,0.646767795085907
422,1.7948196,0.50277394,0.49637846648693085
423,3.0369885,0.36890608,0.23614409565925598
424,3.0678706,0.38151467,0.2204863429069519
425,1.7947373,0.33925316,0.28551600873470306
426,2.414645,0.5876247,0.6011189520359039
427,2.9850707,0.43547577,0.2928526997566223
428,2.9996152,0.50515753,0.46730032563209534
429,1.901952,0.43443576,0.3838203549385071
430,2.0756679,0.54013777,0.5169133841991425
431,2.669645,0.4338157,0.482538565993309
432,2.4775076,0.34824112,0.28757165372371674
433,2.7870605,0.532827,0.4772886633872986
434,2.935028,0.53921807,0.4494953602552414
435,3.131085,0.549403,0.4265182614326477
436,2.8564458,0.59917724,0.6279415488243103
437,2.2058618,0.36226666,0.21502407640218735
438,2.1583192,0.5349152,0.5464470982551575
439,1.6098582,0.43267506,0.40861670672893524
440,1.5318288,0.39329797,0.3432824909687042
441,2.4019034,0.48817033,0.40311165153980255
442,1.7159926,0.47768,0.46558982133865356
443,2.0556083,0.5000881,0.5107373595237732
444,2.278019,0.45880464,0.4236522316932678
445,2.8855712,0.39221227,0.29794029891490936
446,3.1210313,0.371048,0.3213174343109131
447,2.993408,0.5285613,0.5975494980812073
448,2.5361772,0.56288177,0.5173407793045044
449,2.564374,0.3100948,0.2222755029797554
450,2.271234,0.5063535,0.490572914481163
451,1.786609,0.25115854,0.19412696361541748
452,2.2463844,0.5613755,0.6216002702713013
453,1.4955695,0.4540063,0.3921000063419342
454,1.6733742,0.33957183,0.23071257025003433
455,2.6658745,0.35980797,0.25808343291282654
456,2.8061166,0.45933715,0.3996026962995529
457,2.4244456,0.41168872,0.3698398619890213
458,2.8718657,0.58681923,0.6308395564556122
459,2.68105,0.36604112,0.20185229182243347
460,1.9350828,0.4702594,0.3673117309808731
461,2.8248096,0.61820483,0.6918835043907166
462,3.3859062,0.46021155,0.469714418053627
463,2.3865373,0.47565418,0.4299590289592743
464,2.585785,0.49057093,0.5222249329090118
465,1.9713368,0.46893448,0.413450226187706
466,2.0126743,0.5759419,0.6238738894462585
467,2.303917,0.48233905,0.49548882246017456
468,2.2418158,0.47815123,0.43726934492588043
469,1.516081,0.42165297,0.3144524544477463
470,3.247258,0.4112623,0.2805330902338028
471,1.7923533,0.3454866,0.2719241827726364
472,1.3634617,0.4165644,0.3408925384283066
473,3.2017963,0.39398974,0.3344876617193222
474,3.0394883,0.36746216,0.26464326679706573
475,1.9196697,0.47522148,0.4544506371021271
476,2.6645951,0.40816146,0.34441542625427246
477,2.5974696,0.5247636,0.5664085149765015
478,2.8934166,0.52931625,0.5333001613616943
479,2.1179807,0.41672987,0.32590681314468384
480,2.395233,0.41473502,0.372923880815506
481,3.2409928,0.43149352,0.375740185379982
482,2.4085195,0.48786896,0.4673890620470047
483,2.6844616,0.50855964,0.536140501499176
484,2.7984502,0.35270998,0.32028867304325104
485,2.5554361,0.44759148,0.4612865447998047
486,2.2322388,0.50653136,0.53708216547966
487,2.9191973,0.4769648,0.45557720959186554
488,2.591146,0.4780075,0.42064937949180603
489,2.2552388,0.4176165,0.35689131915569305
490,1.9513136,0.47150764,0.44900284707546234
491,1.7990611,0.42100504,0.35905246436595917
492,2.477777,0.4357863,0.3687952160835266
493,2.5554245,0.46278298,0.43877987563610077
494,2.844805,0.525882,0.5864761173725128
495,2.9780855,0.46224168,0.44464607536792755
496,2.9689765,0.40817657,0.38281530141830444
497,2.836116,0.54728526,0.6360759139060974
498,1.9999492,0.4101893,0.37195080518722534
499,1.7666993,0.3999793,0.33859968185424805
500,2.0662296,0.46519738,0.38904745876789093
501,3.1155076,0.36270425,0.3173490911722183
502,3.2082791,0.51728016,0.5570147335529327
503,3.366654,0.46518132,0.47791121900081635
504,3.0781012,0.4318613,0.3804951310157776
505,2.6646593,0.38833845,0.3408648520708084
506,2.3437521,0.49403644,0.5294601321220398
507,2.8651211,0.4202702,0.36210986971855164
508,3.1710997,0.42222932,0.33597704768180847
509,2.7799897,0.49352387,0.522292822599411
510,3.2411807,0.31167415,0.2639077603816986
511,2.219311,0.5147883,0.48806115984916687
512,2.4295313,0.5565811,0.5725000500679016
513,2.4796178,0.37231523,0.22168616950511932
514,2.4038823,0.49074778,0.49826130270957947
515,3.108701,0.53189665,0.4780840575695038
516,3.013246,0.48326817,0.4153091162443161
517,2.8189723,0.5592573,0.5642508566379547
518,2.4542296,0.44500557,0.39284905791282654
519,1.6950923,0.38299927,0.3109982907772064
520,2.0655649,0.5054809,0.5087460279464722
521,1.6846474,0.44436243,0.42635758221149445
522,2.5056005,0.3897098,0.21617738902568817
523,3.1287472,0.6410555,0.6608702838420868
524,2.0101767,0.5052019,0.4882694184780121
525,1.5193528,0.47552115,0.4544864743947983
526,2.7022707,0.3353423,0.23028303682804108
527,2.6925356,0.62098306,0.631199061870575
528,1.6951979,0.57190096,0.6458677649497986
529,1.6953773,0.39161453,0.34924115240573883
530,1.232293,0.30309594,0.22865283489227295
531,1.9397138,0.2950591,0.1920662820339203
532,2.8376713,0.44231954,0.36940519511699677
533,2.2861269,0.54521495,0.5911279618740082
534,1.5134399,0.35264692,0.27226807177066803
535,2.708103,0.5577386,0.6123952269554138
536,3.1723511,0.46077532,0.37215936183929443
537,2.6811888,0.497325,0.49358901381492615
538,3.21822,0.3806053,0.37941987812519073
539,2.5309403,0.34058633,0.18458205461502075
540,3.017983,0.3705637,0.34224899113178253
541,2.684589,0.36420533,0.3124290108680725
542,2.3170626,0.50425136,0.5167981088161469
543,2.619788,0.38699445,0.2598871439695358
544,2.8391938,0.3402108,0.20715701580047607
545,2.8866518,0.327554,0.30239614844322205
546,2.7209682,0.53506774,0.5354430377483368
547,2.504636,0.45000446,0.4515204131603241
548,2.2031214,0.4186169,0.36060042679309845
549,2.1148124,0.41796714,0.3628763258457184
550,2.6319404,0.32515907,0.2655991315841675
551,1.8003165,0.36449522,0.25026626884937286
552,1.9951247,0.44141027,0.39271484315395355
553,1.8929043,0.48230815,0.3561849892139435
554,2.2872107,0.3635093,0.30326634645462036
555,2.454702,0.35350668,0.29600535333156586
556,1.9380068,0.45001626,0.4246387630701065
557,2.796763,0.37486097,0.23853667825460434
558,2.0637803,0.49720544,0.5203019380569458
559,2.4547026,0.3541612,0.3043217808008194
560,1.7428249,0.54191965,0.5934285819530487
561,1.3035896,0.30830067,0.19922704994678497
562,1.9784346,0.28847286,0.1795520931482315
563,1.5847934,0.42008796,0.3950138986110687
564,3.3360777,0.5274128,0.5605354607105255
565,2.4448538,0.45297992,0.4425183981657028
566,1.9559592,0.501388,0.5023975223302841
567,1.6953772,0.3616171,0.3139198273420334
568,3.191232,0.3682944,0.33338476717472076
569,3.1689892,0.45066535,0.3058018237352371
570,3.0219092,0.4592199,0.337422177195549
571,2.007651,0.33679524,0.2809452712535858
572,2.1527073,0.41995168,0.27691228687763214
573,2.4334567,0.56445414,0.5950679779052734
574,2.2203035,0.31945097,0.26060518622398376
575,2.4583364,0.47399744,0.4810173064470291
576,2.2451212,0.46033978,0.37700583040714264
577,1.3329542,0.43903014,0.37153686583042145
578,2.630128,0.5109711,0.5141392648220062
579,1.3535862,0.37810886,0.31770892441272736
580,3.2156246,0.42786807,0.3854620158672333
581,2.6971164,0.45222038,0.4417918622493744
582,2.9907615,0.37694356,0.3841509222984314
583,2.00209,0.39925632,0.3391980528831482
584,2.4989185,0.5323415,0.48420587182044983
585,2.9385154,0.3876326,0.22757058590650558
586,2.8256614,0.5137913,0.5211798250675201
587,3.1369095,0.45771703,0.453686460852623
588,2.3195682,0.45504713,0.40824826061725616
589,2.4440386,0.46066326,0.3635985851287842
590,2.39921,0.48073718,0.48076874017715454
591,2.2541893,0.45557153,0.3926480710506439
592,1.924071,0.3682949,0.33309705555438995
593,2.886876,0.52317774,0.5505765080451965
594,2.8309448,0.48730326,0.42182573676109314
595,3.0792909,0.58281016,0.582150936126709
596,2.8001163,0.6672572,0.7425669729709625
597,2.3987024,0.6467091,0.6876611113548279
598,2.8635986,0.4013322,0.3618624806404114
599,3.0150347,0.46237805,0.31663309037685394
600,1.4222448,0.44676024,0.4491811841726303
601,3.075995,0.5114728,0.48990240693092346
602,2.5802343,0.362831,0.2274402305483818
603,3.1796439,0.44840583,0.2483837530016899
604,2.5625234,0.357034,0.3039051741361618
605,2.5462675,0.41415495,0.34257063269615173
606,2.6510396,0.33642313,0.2331271544098854
607,3.1306791,0.46473545,0.42023640871047974
608,1.8705943,0.6230197,0.6560500860214233
609,1.823229,0.4246183,0.4107528626918793
610,3.2581222,0.5244701,0.406226322054863
611,2.8210447,0.47380272,0.33183035254478455
612,3.3529189,0.41441834,0.4032498151063919
613,2.260833,0.44789478,0.38749273121356964
614,3.206652,0.47034693,0.34014979004859924
615,2.473236,0.43658203,0.4508570730686188
