Max Fitness,Average Fitness,Generation Number
1415456.8,0.7175119,0
1536320.1,0.653289,1
1427158.1,0.77286947,2
1492262.8,0.7409445,3
1364955.1,0.7023687,4
1509184.9,0.7428975,5
1505853.5,0.6380563,6
1355317.0,0.74640375,7
1456327.9,0.7642906,8
1362921.2,0.67111963,9
1420625.8,0.80902433,10
1523198.1,0.72903335,11
1417492.5,0.7378016,12
1645402.6,0.59604037,13
1504042.0,0.7252753,14
1397251.4,0.69676155,15
1449725.0,0.77468246,16
1477718.0,0.73557997,17
1441182.0,0.8080142,18
1357477.9,0.79137695,19
1342222.1,0.7362256,20
1201028.6,0.7570695,21
1516721.6,0.62457377,22
1332130.0,0.79870534,23
1394979.9,0.72810966,24
1450750.4,0.6790526,25
1398736.6,0.7235418,26
1511416.9,0.5588412,27
1480148.1,0.8105584,28
1427909.6,0.8571131,29
1274722.5,0.7688923,30
1331480.4,0.75581086,31
1484271.1,0.62051576,32
1481597.5,0.6950209,33
1336443.4,0.6755484,34
1580103.6,0.73703456,35
1522245.8,0.7751972,36
1436644.2,0.75188804,37
1480586.8,0.7003448,38
1410319.1,0.7406774,39
1461813.1,0.75252986,40
1600433.2,0.67593604,41
1432916.0,0.6955236,42
1557224.6,0.77780455,43
1486249.2,0.63757384,44
1542862.9,0.7014062,45
1555183.0,0.6878418,46
1463542.2,0.5979823,47
1508539.6,0.7348987,48
1766130.9,0.66568696,49
1403668.9,0.74610656,50
1465921.0,0.7979063,51
1380648.8,0.64971006,52
1615070.6,0.7335966,53
1501491.4,0.6852298,54
1416002.6,0.8190128,55
1410709.4,0.8002002,56
1367310.2,0.79723394,57
1381752.5,0.8580249,58
1470478.2,0.73391795,59
1363760.1,0.67313,60
1428245.8,0.7673602,61
1399792.9,0.7902578,62
1325756.2,0.7173693,63
1496846.8,0.7003078,64
1509233.9,0.7562667,65
1416859.5,0.79168284,66
1416134.6,0.74790436,67
1544815.4,0.6910522,68
1445460.0,0.7306014,69
1464042.4,0.7762444,70
1341154.5,0.7361638,71
1480182.2,0.72006667,72
1494404.4,0.61573386,73
1513786.9,0.6982945,74
1486875.4,0.7058478,75
1373470.5,0.60100955,76
1403180.2,0.78091466,77
1615052.8,0.7238249,78
1496106.4,0.7159261,79
1464371.0,0.6961254,80
1437684.1,0.7297436,81
1557741.0,0.73164207,82
1457355.8,0.7401014,83
1495354.6,0.8058576,84
1592202.6,0.634626,85
1450910.0,0.77786803,86
1406950.5,0.81724566,87
1696827.0,0.61201066,88
1461206.0,0.7430658,89
1515246.0,0.7287228,90
1396258.0,0.69675666,91
1405102.6,0.7299783,92
1546547.0,0.76169324,93
1538452.5,0.60020536,94
1601971.4,0.7040844,95
1489630.8,0.6977986,96
1500657.9,0.6416406,97
1604474.2,0.6347626,98
1520447.5,0.72770864,99
1454430.0,0.7393709,100
1686700.2,0.5805725,101
1615640.4,0.6654753,102
1613181.8,0.66383827,103
1512755.0,0.6430023,104
1447511.1,0.681625,105
1579538.8,0.7384552,106
1623751.0,0.7034271,107
