Max Fitness,Average Fitness,Generation Number
7.2949023,0.48829472,74
8.15591,0.46898547,75
6.6700187,0.45491612,76
8.538575,0.49281076,77
6.9342785,0.4403001,78
6.1555233,0.50358874,79
6.822291,0.44679114,80
7.7944965,0.44350147,81
5.8286014,0.41503745,82
4.276881,0.59102875,83
7.427221,0.45398423,84
5.0173016,0.50974506,85
6.579716,0.4639583,86
7.764207,0.49960288,87
7.760366,0.4433594,88
7.482272,0.44579285,89
6.298008,0.50470203,90
6.2741365,0.42309517,91
6.737576,0.44540828,92
6.2532253,0.41152382,93
4.779446,0.4528492,94
7.569845,0.4426652,95
6.747061,0.5056161,96
6.243064,0.44158944,97
6.0537443,0.55980784,98
6.705287,0.6258991,99
7.7559624,0.6076239,100
5.541518,0.48283863,101
6.957766,0.615192,102
7.057042,0.5196023,103
6.472991,0.5468365,104
4.4406013,0.40215707,105
7.1362486,0.556952,106
3.7411025,0.5405322,107
5.60167,0.5332257,108
7.488687,0.49471006,109
7.8016033,0.48215428,110
5.878847,0.46042588,111
6.7610483,0.47754344,112
6.3435807,0.47031468,113
6.254489,0.3788832,114
5.630528,0.44549927,115
5.883677,0.37064567,116
4.2552276,0.5164445,117
5.898552,0.42395043,118
6.9831023,0.49826,119
4.170505,0.46634603,120
6.375222,0.5104599,121
6.2627707,0.5773039,122
3.9713705,0.6913979,123
7.249744,0.3953873,124
7.158222,0.6481823,125
7.76467,0.5389343,126
7.2040772,0.46028438,127
7.321599,0.48502502,128
5.3185453,0.4948476,129
7.5062785,0.40639636,130
6.1275525,0.5035309,131
6.8781157,0.6301711,132
8.1348715,0.38743818,133
7.343762,0.590505,134
8.314685,0.494374,135
5.4587016,0.44085294,136
7.241537,0.5010621,137
7.2214904,0.48076776,138
4.529069,0.48663816,139
5.357519,0.53529596,140
7.313396,0.5309583,141
6.2589746,0.49656734,142
6.7455683,0.5565887,143
7.251716,0.41802016,144
7.1080794,0.5702737,145
5.9497004,0.38448718,146
7.8943357,0.608891,147
6.5849304,0.4571064,148
5.178305,0.37210044,149
7.4211707,0.5021085,150
6.9135923,0.43975526,151
6.84439,0.44475177,152
4.9158635,0.5392992,153
6.263057,0.6122935,154
6.2268815,0.53104997,155
7.4169602,0.4793499,156
5.7643957,0.3901642,157
7.3947845,0.5439249,158
4.808625,0.52242976,159
8.010916,0.5132342,160
5.0010448,0.53585905,161
6.4729214,0.39575955,162
6.432467,0.4063057,163
6.635553,0.5587929,164
7.2724266,0.5504223,165
5.204739,0.43132207,166
5.18541,0.5706169,167
5.5905886,0.42301503,168
8.13313,0.4797517,169
8.559402,0.53098726,170
8.1599655,0.43488792,171
5.1476316,0.5933211,172
6.018901,0.44483256,173
4.6108484,0.6455018,174
4.5633135,0.4994408,175
6.1797967,0.3701262,176
7.26506,0.3731853,177
5.3503346,0.46054217,178
5.4655614,0.31344664,179
5.6651783,0.47920218,180
7.664159,0.35080105,181
4.8408775,0.6757907,182
7.5908074,0.34472436,183
5.7450747,0.59223276,184
5.3394938,0.5876355,185
7.9008803,0.57203937,186
6.1175838,0.57950926,187
4.032721,0.3355265,188
8.050453,0.32600775,189
6.030038,0.3873356,190
7.7681894,0.42677584,191
6.946915,0.37992176,192
5.947478,0.48012996,193
6.8557224,0.46738067,194
8.38601,0.42197198,195
7.502194,0.3864193,196
7.1956987,0.37430447,197
7.8533254,0.44104236,198
5.1059175,0.46078855,199
5.5325336,0.654746,200
8.221841,0.5343697,201
7.14447,0.48325193,202
5.6562877,0.5519396,203
6.809914,0.51671976,204
5.9423647,0.5891122,205
6.7615886,0.39341015,206
5.578727,0.47066647,207
7.644095,0.5310968,208
6.9265738,0.42039406,209
6.7329316,0.40598688,210
6.703854,0.45133117,211
7.3742404,0.4925771,212
8.144342,0.4976798,213
4.9597607,0.53529966,214
7.104637,0.4334879,215
6.0454435,0.33894324,216
5.365816,0.5234554,217
7.0385633,0.4590945,218
6.977756,0.4206393,219
5.2605805,0.45631105,220
4.489138,0.58128446,221
7.6184373,0.4440292,222
6.1370444,0.53630334,223
6.5148873,0.47337204,224
7.145092,0.43552932,225
5.258343,0.5116318,226
6.5173306,0.4559514,227
6.4996867,0.41484243,228
5.349119,0.5032227,229
5.239165,0.48843488,230
6.8090234,0.4204377,231
6.525654,0.39498928,232
6.556276,0.4873315,233
5.848621,0.50992507,234
5.641095,0.36484736,235
6.7735353,0.40180856,236
7.4880643,0.40007633,237
6.6954975,0.4570257,238
7.1298003,0.46645728,239
5.989053,0.442614,240
5.8132463,0.46390995,241
6.2008123,0.4713114,242
6.685711,0.47902763,243
7.9104276,0.59423745,244
6.9746966,0.54137576,245
6.3571773,0.5000197,246
5.456762,0.41189912,247
6.865273,0.49498546,248
6.7369175,0.47554243,249
6.9043775,0.41501114,250
6.7891016,0.5518687,251
6.140712,0.3648985,252
7.0902033,0.46156892,253
7.1685,0.5061567,254
7.4928946,0.6031606,255
6.3666673,0.52136314,256
5.9404936,0.34993398,257
5.3330793,0.47411713,258
6.003236,0.45818233,259
5.30658,0.45205438,260
8.248244,0.4923745,261
6.289036,0.52573675,262
6.008753,0.4744433,263
5.8697906,0.45999363,264
7.467691,0.547749,265
5.3690324,0.40131646,266
6.3795924,0.4590596,267
8.015817,0.48469517,268
4.9189596,0.53455013,269
7.325805,0.5466858,270
4.55345,0.57846993,271
6.4706626,0.444131,272
7.1456375,0.42296556,273
7.808665,0.60021627,274
7.7152143,0.43272373,275
6.252557,0.44908208,276
6.965799,0.43185875,277
7.0298185,0.523302,278
8.123724,0.32639384,279
5.329922,0.3321367,280
5.868663,0.48267287,281
8.409335,0.4496016,282
4.995356,0.5685803,283
8.120004,0.42054895,284
4.5251093,0.6110493,285
6.0107036,0.49272597,286
5.7045217,0.58629286,287
7.4104633,0.43802205,288
7.0007787,0.44583642,289
4.648357,0.35522348,290
7.2735715,0.45755875,291
7.270517,0.36826858,292
7.8577156,0.5012152,293
6.9289646,0.49002957,294
5.2081738,0.47770864,295
6.9286075,0.54608285,296
4.100303,0.48497447,297
7.7578945,0.39496452,298
4.134378,0.5011029,299
7.1890473,0.37188295,300
4.8698826,0.60148025,301
4.999466,0.4262424,302
7.8513536,0.43969572,303
6.434773,0.5078489,304
7.309854,0.5690153,305
6.323377,0.4027542,306
5.3256116,0.656196,307
7.916531,0.42078614,308
5.496935,0.5412788,309
6.151296,0.5695192,310
7.193477,0.402313,311
6.6433735,0.6446009,312
7.019499,0.6130658,313
3.687623,0.555321,314
7.7402945,0.47212914,315
4.530518,0.44925418,316
8.162418,0.60329103,317
7.0648365,0.4142381,318
7.7797265,0.4501773,319
6.9824076,0.44524208,320
7.273869,0.52488047,321
7.4156466,0.47470802,322
5.925044,0.5230259,323
5.8807826,0.53308195,324
4.9412837,0.49463177,325
6.399011,0.49931708,326
7.227186,0.40214407,327
5.685618,0.5106621,328
6.774352,0.54141146,329
5.7795663,0.4870351,330
6.7863426,0.41982368,331
6.444947,0.40804127,332
5.962026,0.5041887,333
6.7013006,0.41498128,334
5.110028,0.59676033,335
6.612638,0.4975274,336
5.7361565,0.4464677,337
6.6227293,0.45768917,338
7.1914353,0.44688973,339
7.3381443,0.49638897,340
4.7168903,0.51845574,341
5.6080866,0.3716491,342
7.583767,0.48427838,343
6.6318107,0.29994142,344
8.076824,0.6049705,345
6.6520243,0.45053035,346
5.455828,0.55751365,347
7.9776835,0.47261602,348
5.4208198,0.47779596,349
7.4010878,0.51777494,350
5.9859414,0.46900067,351
7.415679,0.4815222,352
7.045382,0.52196753,353
4.4937954,0.48910934,354
4.9726443,0.573603,355
6.009502,0.43491256,356
5.33471,0.5632477,357
7.2742753,0.46875417,358
6.8621387,0.5424704,359
6.7856193,0.48991644,360
5.440576,0.55435926,361
6.042775,0.3735537,362
5.681924,0.5778518,363
8.412586,0.58278203,364
7.386056,0.44890472,365
5.1035614,0.49596947,366
5.1424894,0.5082395,367
7.042491,0.4182444,368
7.488539,0.5158799,369
7.6340246,0.50995135,370
7.5574803,0.5416067,371
4.7043505,0.51987386,372
6.3548427,0.38926303,373
5.8957253,0.48656243,374
5.19174,0.3881232,375
6.3046746,0.5216553,376
5.8651414,0.5905668,377
4.479382,0.6008397,378
7.7077603,0.5260164,379
6.6645675,0.5058183,380
6.5028386,0.5128945,381
5.5200725,0.41093385,382
4.7346325,0.52769214,383
4.5642443,0.50499487,384
7.6780334,0.44883007,385
7.712623,0.3621521,386
7.031594,0.4342698,387
6.7983117,0.38996637,388
7.554694,0.43935397,389
5.9631634,0.5286315,390
7.247646,0.52410716,391
7.9626446,0.50941765,392
5.4985404,0.36838922,393
6.5689597,0.3743708,394
7.5773582,0.4344952,395
5.802251,0.4183618,396
5.4972434,0.46509814,397
7.402529,0.45385322,398
5.8994927,0.44802272,399
5.4843073,0.32765174,400
7.058114,0.5392821,401
5.4578576,0.5176956,402
5.2296734,0.40615967,403
8.113804,0.4564705,404
7.2508826,0.58135563,405
7.495652,0.5234387,406
6.8542094,0.45450428,407
5.619649,0.5415017,408
7.9428205,0.5191328,409
7.102944,0.45610836,410
7.0738397,0.42175433,411
7.034409,0.50434196,412
5.3206534,0.51574874,413
6.915215,0.46112958,414
7.194247,0.5995529,415
7.340663,0.3573524,416
5.122113,0.37197196,417
5.9801564,0.578527,418
8.07412,0.5898365,419
4.895966,0.4391146,420
6.0697455,0.5234464,421
7.269383,0.4464782,422
7.209255,0.4114582,423
7.0845103,0.45053047,424
5.8412886,0.45433262,425
6.2384286,0.45416328,426
7.4315047,0.4271314,427
5.89093,0.51690376,428
4.731688,0.5609161,429
7.7187257,0.4537708,430
4.896219,0.57703376,431
6.64294,0.379679,432
7.9402857,0.46807522,433
5.608969,0.4828873,434
6.5295897,0.5196303,435
6.964068,0.45404315,436
7.3469253,0.49214852,437
8.18039,0.5128485,438
6.575883,0.4218745,439
7.5512285,0.47221166,440
5.37292,0.553974,441
7.3439107,0.40967178,442
6.9238033,0.43058616,443
6.9426665,0.5362111,444
6.285211,0.46623883,445
6.9961395,0.5123184,446
5.4465866,0.4524941,447
5.8335,0.51831293,448
4.800459,0.5465449,449
6.826986,0.41764823,450
5.8018003,0.6495721,451
6.599759,0.50474226,452
5.866107,0.4024612,453
5.6343846,0.33370626,454
5.385915,0.46048874,455
7.4826736,0.5170504,456
5.75909,0.4993143,457
5.73314,0.45327258,458
5.8680573,0.48001212,459
4.855939,0.5758109,460
5.5210867,0.4524818,461
7.378231,0.4091835,462
4.307693,0.58339673,463
7.2813406,0.4377752,464
7.5998073,0.46034244,465
5.945265,0.44627059,466
6.30386,0.37532586,467
6.733935,0.5035719,468
7.155648,0.4339454,469
7.2194,0.39064553,470
6.780744,0.64184356,471
6.1522365,0.64118624,472
7.492678,0.6007829,473
7.3900156,0.53159064,474
7.770798,0.4309688,475
5.6203046,0.4332547,476
7.7317667,0.49216896,477
7.6062517,0.53740525,478
7.019767,0.49314132,479
6.8235216,0.42685422,480
8.099393,0.43318522,481
4.601402,0.53968304,482
5.9815273,0.45152265,483
6.0578613,0.5864021,484
7.1284432,0.63214415,485
5.758946,0.4645368,486
7.3913946,0.41346335,487
5.768105,0.52944654,488
5.638973,0.57318765,489
6.633565,0.5585955,490
5.154992,0.48404527,491
7.2956424,0.70808077,492
7.4087505,0.7154258,493
8.279043,0.53135145,494
7.459451,0.22501163,495
7.3972664,0.4361952,496
5.375797,0.53988767,497
4.795194,0.50666916,498
5.2015867,0.46989933,499
5.4153533,0.42148837,500
6.349707,0.503423,501
7.1837277,0.4763071,502
7.4810867,0.3980087,503
5.794874,0.4655713,504
5.1605964,0.4572724,505
7.244819,0.4283119,506
7.8656154,0.4682895,507
4.2288313,0.40873227,508
6.794199,0.5239783,509
5.5917463,0.51217693,510
4.297345,0.54125124,511
6.8120227,0.41328892,512
6.9857974,0.5409161,513
7.853355,0.5672687,514
4.6954594,0.614115,515
6.705909,0.49182737,516
5.9714217,0.5990084,517
6.5793886,0.5044656,518
5.390944,0.62152964,519
6.1934514,0.40517005,520
3.934747,0.60350233,521
5.323204,0.6038946,522
7.60698,0.6233799,523
6.4863033,0.50189966,524
7.395962,0.47387862,525
4.6441355,0.48145893,526
5.62448,0.50959116,527
5.769153,0.4378005,528
6.507244,0.43078882,529
6.1565404,0.62904733,530
6.2029576,0.61318535,531
7.609804,0.44751275,532
4.527295,0.50492465,533
4.6841655,0.37446484,534
8.012825,0.43739098,535
5.9471607,0.40039706,536
4.8230867,0.5224216,537
4.7571864,0.53008807,538
7.2160897,0.6008006,539
5.799602,0.38626933,540
6.752294,0.44328776,541
5.148815,0.5273584,542
5.884862,0.560034,543
7.9629383,0.45405903,544
7.188858,0.48371628,545
7.8095646,0.5755201,546
5.9543314,0.39476857,547
6.77314,0.44517708,548
4.7581544,0.42892897,549
7.307444,0.38880473,550
5.3896227,0.4937949,551
5.8339224,0.39046925,552
4.8869495,0.47060862,553
5.508602,0.54538256,554
6.7826004,0.46689048,555
7.1267805,0.48403367,556
8.088037,0.50155973,557
