Max Fitness,Average Fitness,Generation Number
744085.5,0.69263846,128
760515.7,0.6904821,129
714982.9,0.5353455,130
879610.94,0.6709362,131
790607.1,0.7333929,132
864889.75,0.64903796,133
832935.06,0.64451575,134
808768.56,0.68670815,135
864388.5,0.653998,136
802561.06,0.7103863,137
823566.0,0.662238,138
753925.7,0.69347924,139
751286.94,0.78657126,140
911173.3,0.65632623,141
776881.9,0.74970126,142
750547.0,0.61261475,143
787799.44,0.7084269,144
849005.5,0.6838939,145
860641.1,0.65236646,146
761450.56,0.6941376,147
874999.5,0.65851355,148
902285.3,0.6599546,149
797321.5,0.71661794,150
661974.06,0.77639574,151
798609.8,0.6768436,152
717905.44,0.720631,153
818037.9,0.6345844,154
830645.06,0.68512017,155
729447.25,0.69767356,156
838940.44,0.70063186,157
821311.2,0.6083714,158
828425.8,0.7019642,159
826040.9,0.6018354,160
850371.25,0.55333865,161
761354.6,0.6294989,162
862582.4,0.68019885,163
777987.75,0.71046346,164
843317.2,0.6246724,165
840846.44,0.6703741,166
667037.5,0.7532768,167
806424.25,0.7086833,168
792744.0,0.66893405,169
854167.8,0.7312503,170
729942.9,0.70458007,171
787603.7,0.753515,172
879764.1,0.61427283,173
839549.6,0.66560537,174
833212.44,0.6826805,175
859309.5,0.6447941,176
825538.56,0.69604117,177
760283.56,0.70767397,178
790509.4,0.7152107,179
784012.75,0.703723,180
755685.25,0.7186772,181
758313.06,0.68421584,182
642129.06,0.7068108,183
752251.9,0.64938754,184
783860.75,0.63798803,185
798080.1,0.6997978,186
750986.06,0.67273796,187
721188.94,0.7683029,188
825177.06,0.69163734,189
937781.94,0.69543535,190
765058.75,0.7789723,191
757640.8,0.7306816,192
861452.56,0.6915485,193
696801.2,0.5553051,194
854898.7,0.65335935,195
793200.4,0.75264853,196
824572.56,0.7422728,197
672900.7,0.74030554,198
857654.06,0.71035844,199
738940.2,0.73745954,200
855708.25,0.6760706,201
830804.0,0.46514547,202
816528.56,0.732791,203
882220.8,0.65260243,204
827878.56,0.6835897,205
705735.0,0.7351799,206
820232.6,0.6855351,207
769123.2,0.78270376,208
719436.3,0.80976754,209
758610.2,0.7085983,210
752903.56,0.52865934,211
732335.9,0.7267862,212
926479.1,0.5449026,213
732150.94,0.6973909,214
867513.75,0.6390409,215
776713.3,0.72971296,216
769749.8,0.6640772,217
804053.6,0.6575203,218
794487.7,0.79304105,219
709861.8,0.65206933,220
803737.5,0.77800363,221
795905.44,0.65933764,222
782596.25,0.65075874,223
758497.94,0.6579955,224
779996.6,0.65349585,225
835578.9,0.6856633,226
699098.0,0.70355463,227
793584.94,0.60548395,228
701229.25,0.67625654,229
736915.9,0.73713994,230
864992.56,0.7028864,231
757433.06,0.76224226,232
789947.4,0.63335794,233
766498.8,0.790551,234
758219.8,0.79570097,235
800139.75,0.777862,236
958583.8,0.7331377,237
647322.8,0.7559747,238
670288.94,0.5796271,239
849214.3,0.67643565,240
814347.25,0.67347443,241
818471.94,0.5834512,242
888166.94,0.5681963,243
847542.94,0.6868731,244
852196.5,0.6024156,245
803859.0,0.7714061,246
771652.56,0.70145196,247
767099.06,0.6879853,248
731866.0,0.75758517,249
909576.8,0.5761859,250
840327.6,0.56531626,251
916381.5,0.6409054,252
788699.94,0.614272,253
822700.25,0.7434481,254
770225.06,0.6775837,255
898841.0,0.68593705,256
820805.5,0.66323614,257
805071.5,0.6932651,258
752681.4,0.6654068,259
854841.75,0.65195215,260
752163.2,0.6502765,261
766134.5,0.7049823,262
782722.9,0.6673075,263
810617.25,0.68264574,264
819700.2,0.6977111,265
787346.06,0.70745623,266
741065.5,0.6253623,267
771108.56,0.71775246,268
750429.94,0.73058486,269
797944.6,0.711295,270
795420.44,0.70941925,271
819253.75,0.6256937,272
834447.5,0.6743586,273
802194.0,0.65403223,274
764057.9,0.6541634,275
874597.3,0.62440866,276
841629.9,0.6999052,277
748264.7,0.70873445,278
826471.94,0.6506018,279
796626.9,0.76638573,280
733978.44,0.66315216,281
828868.4,0.7122778,282
812193.94,0.678097,283
808306.56,0.70306826,284
900692.9,0.57799524,285
721456.9,0.8034027,286
760531.7,0.6010107,287
801291.5,0.73630977,288
741007.2,0.8540867,289
779530.6,0.6611565,290
838459.06,0.7219986,291
789809.75,0.65143335,292
738256.25,0.82010007,293
766657.0,0.72925913,294
797826.56,0.67920655,295
770709.2,0.7122307,296
753433.2,0.77173686,297
918355.1,0.60951555,298
837788.5,0.61796683,299
896257.8,0.65158194,300
842594.2,0.7115437,301
778255.1,0.7154987,302
861590.6,0.66540927,303
763299.06,0.7312173,304
905189.2,0.6874493,305
759285.6,0.7182676,306
898428.94,0.5971671,307
834279.94,0.64003944,308
789410.75,0.6665537,309
865021.6,0.6347894,310
821998.44,0.6537601,311
767390.6,0.6207338,312
885709.9,0.6345322,313
844855.1,0.53739667,314
836330.94,0.6489318,315
809205.94,0.6661663,316
831060.1,0.71820396,317
740006.1,0.76639175,318
886538.6,0.6662317,319
763142.2,0.5952922,320
876133.3,0.5772121,321
788978.75,0.6359509,322
787909.75,0.7181847,323
847962.4,0.6092666,324
824303.7,0.6732088,325
785640.6,0.65387607,326
796815.25,0.7663688,327
789414.56,0.54196995,328
817008.1,0.75440973,329
817354.9,0.6500253,330
860222.3,0.6674408,331
794712.75,0.6514909,332
772290.44,0.65146947,333
774030.5,0.66001344,334
733726.25,0.66343844,335
783051.56,0.74656165,336
819101.44,0.6504918,337
850125.44,0.6227524,338
787548.0,0.5560019,339
829191.8,0.6307435,340
806562.06,0.5144336,341
792431.5,0.6557157,342
769294.06,0.7648757,343
751316.9,0.68884015,344
800181.94,0.65464574,345
844597.7,0.60810196,346
915593.9,0.6253856,347
840125.44,0.6561399,348
835319.9,0.62865824,349
857022.94,0.6698821,350
752989.2,0.65680236,351
766827.94,0.7813473,352
771281.5,0.7316507,353
760732.9,0.61881626,354
915181.0,0.54508245,355
744343.44,0.6889503,356
787696.44,0.6969762,357
800017.8,0.7117329,358
852651.0,0.6324112,359
745798.06,0.6899495,360
738081.06,0.6065916,361
759863.0,0.6898912,362
775293.44,0.755998,363
880739.7,0.7603413,364
659914.25,0.7021628,365
743209.44,0.6742635,366
672355.3,0.6993575,367
774350.5,0.7470672,368
820092.44,0.6892463,369
855558.3,0.6572595,370
843082.4,0.61404043,371
816753.7,0.5015782,372
771466.3,0.7627124,373
835211.1,0.69881827,374
880165.44,0.64543897,375
813303.0,0.6964531,376
847838.75,0.6628857,377
801984.3,0.6327375,378
771714.0,0.7344768,379
768767.8,0.64263153,380
826603.06,0.6345884,381
830977.2,0.6334087,382
711055.06,0.7647787,383
841545.2,0.6224062,384
741122.0,0.75492305,385
838202.0,0.71522546,386
814127.75,0.75257605,387
794723.06,0.61812484,388
697147.0,0.7058866,389
797969.7,0.66227424,390
700821.94,0.72484964,391
811681.2,0.7953429,392
800184.44,0.73439074,393
783007.7,0.6901359,394
779254.6,0.63486844,395
826779.8,0.6022825,396
769325.2,0.63374895,397
812627.5,0.60733676,398
784744.75,0.66828054,399
817676.8,0.715981,400
763732.75,0.5739459,401
760903.5,0.6940068,402
838293.4,0.53666955,403
713762.44,0.74084574,404
782993.25,0.6248001,405
774635.7,0.63033724,406
738202.6,0.7289881,407
843739.4,0.71054244,408
727698.25,0.56887406,409
854851.75,0.60227054,410
853041.4,0.60644484,411
737997.1,0.61769944,412
953453.56,0.559527,413
791991.6,0.6278225,414
828876.9,0.6461319,415
786591.7,0.7223876,416
780250.94,0.6851509,417
765894.3,0.64437884,418
817345.25,0.6916372,419
831167.2,0.7045359,420
863466.0,0.6458768,421
766580.3,0.678597,422
818782.2,0.5557054,423
715030.9,0.6748413,424
752667.44,0.63009596,425
888052.5,0.6523087,426
727355.3,0.7728775,427
820295.4,0.72870535,428
741941.3,0.63484824,429
884929.0,0.63301724,430
759002.06,0.6639323,431
814172.0,0.75369185,432
768051.25,0.5570333,433
725134.6,0.6792419,434
722890.1,0.7184543,435
899699.1,0.6143415,436
830792.0,0.5505459,437
803688.0,0.7428318,438
770294.1,0.7017791,439
754800.56,0.6495483,440
731716.2,0.6894474,441
853997.94,0.63883394,442
875920.75,0.5909987,443
833189.06,0.65085846,444
979771.56,0.56224436,445
738704.5,0.74735045,446
859290.4,0.715851,447
744788.2,0.7236391,448
843214.7,0.6710598,449
782285.7,0.6287037,450
756722.6,0.7557882,451
825375.75,0.58344316,452
740388.0,0.6539587,453
829577.6,0.6294799,454
813240.75,0.66459495,455
873355.7,0.7584013,456
788646.7,0.77674925,457
692853.7,0.75012255,458
732713.0,0.7185446,459
847403.75,0.7082112,460
727080.5,0.7333312,461
647078.25,0.6573578,462
732834.56,0.80973136,463
870654.2,0.57579565,464
837343.8,0.6893182,465
845218.94,0.6824528,466
790896.75,0.78787476,467
836365.3,0.7188181,468
789905.0,0.7292488,469
813405.4,0.71172625,470
776779.56,0.73813176,471
771235.9,0.80293155,472
861991.5,0.7128843,473
840305.94,0.7020285,474
762092.94,0.71109986,475
725521.3,0.7030531,476
806529.2,0.6483969,477
778585.2,0.65859866,478
775012.8,0.6284856,479
733826.2,0.74787134,480
876461.1,0.6434904,481
793615.9,0.7072373,482
648706.1,0.8641412,483
872694.06,0.5686164,484
907775.4,0.573211,485
701376.94,0.73749185,486
809891.2,0.71881926,487
793286.4,0.65577227,488
790331.5,0.6528659,489
823131.9,0.6597996,490
763336.9,0.68818057,491
816477.8,0.72369707,492
837165.5,0.66095316,493
909341.44,0.5995986,494
752188.75,0.61365,495
853978.1,0.6812148,496
779379.4,0.73876077,497
760578.6,0.7220253,498
801002.8,0.7263578,499
925188.0,0.62631184,500
765777.8,0.78561866,501
954360.2,0.64513075,502
827026.3,0.6697476,503
853825.2,0.72244287,504
856275.56,0.62259245,505
864099.75,0.669468,506
846935.3,0.61118484,507
775978.56,0.6997661,508
857815.44,0.69465035,509
760501.3,0.6493582,510
824533.3,0.76355606,511
901063.6,0.6149328,512
828484.5,0.70185965,513
746818.9,0.6751374,514
775281.94,0.76864564,515
741969.2,0.6977045,516
786650.5,0.6470308,517
781296.75,0.72780275,518
793397.6,0.6658654,519
731819.6,0.70057315,520
757602.5,0.57658225,521
743886.8,0.70178735,522
850408.6,0.62505907,523
709303.5,0.7683956,524
833537.56,0.57565004,525
852504.4,0.56204724,526
728279.3,0.7256421,527
849324.0,0.6934092,528
688021.4,0.7761963,529
903724.3,0.5862528,530
808882.0,0.67786336,531
758554.94,0.6897991,532
907087.75,0.6908969,533
919331.25,0.65759313,534
796219.2,0.6901292,535
773609.9,0.65892327,536
848316.94,0.5826799,537
784818.5,0.8116431,538
735541.5,0.69044703,539
747449.9,0.6067072,540
826330.9,0.7402699,541
724021.44,0.75149727,542
723037.4,0.6670132,543
825014.0,0.6668903,544
789469.56,0.73113585,545
661888.25,0.7976861,546
763945.2,0.6450677,547
694345.7,0.8014221,548
820025.4,0.6294204,549
834493.94,0.6063976,550
748509.56,0.7597874,551
762969.6,0.8536537,552
738241.0,0.8377456,553
861583.06,0.6571333,554
737075.7,0.7165077,555
564430.7,0.82834214,556
794078.5,0.6619194,557
668680.4,0.5275047,558
840063.75,0.6438744,559
868375.3,0.681952,560
754459.0,0.7024211,561
743404.1,0.6239957,562
754212.2,0.7469096,563
817671.0,0.6990016,564
834054.44,0.7035255,565
858171.0,0.6449062,566
804761.2,0.6514955,567
796438.1,0.68400306,568
836693.0,0.69328004,569
724745.0,0.72617984,570
750781.1,0.7468377,571
820402.0,0.41287526,572
744899.94,0.640495,573
750705.44,0.7266871,574
760399.6,0.6934969,575
774910.4,0.6354395,576
850199.44,0.6496446,577
819230.25,0.62960947,578
846613.5,0.6446791,579
833784.75,0.66280067,580
805437.75,0.68202704,581
798828.56,0.7271818,582
845889.56,0.6700843,583
814375.7,0.6653254,584
889709.0,0.6644364,585
796622.4,0.6505685,586
807318.9,0.71257263,587
735084.9,0.6996913,588
848338.94,0.61694884,589
862983.94,0.60980463,590
667941.3,0.7786815,591
828750.8,0.73347384,592
821258.5,0.6113688,593
744319.25,0.69672257,594
817055.75,0.6804346,595
719253.25,0.6644017,596
801729.7,0.68719316,597
822427.8,0.80441314,598
789188.94,0.60842043,599
789100.56,0.69479865,600
759869.06,0.76643175,601
733355.2,0.6610623,602
766177.94,0.7186792,603
748063.2,0.666086,604
702725.7,0.67392313,605
742663.3,0.6797832,606
793806.1,0.65351266,607
744079.6,0.63077676,608
815892.25,0.73270345,609
840177.8,0.68278694,610
735199.94,0.72926503,611
771114.44,0.7208686,612
730662.4,0.67645913,613
666554.56,0.7905638,614
802170.44,0.674438,615
820739.7,0.6966054,616
748861.3,0.68184084,617
741804.56,0.71331406,618
803989.56,0.71221685,619
735733.9,0.7124672,620
807787.75,0.7033375,621
690207.5,0.7366042,622
780327.1,0.74775016,623
728362.5,0.7058411,624
799678.2,0.74582565,625
688343.4,0.7661145,626
691878.2,0.75261766,627
807828.1,0.6632328,628
747697.6,0.58076286,629
834970.44,0.70064604,630
714309.4,0.7171867,631
727071.4,0.7045809,632
986631.5,0.5731659,633
847654.9,0.6568538,634
755179.94,0.7112392,635
703727.6,0.7548973,636
762294.25,0.75685173,637
906479.94,0.6453155,638
801829.0,0.70035136,639
853468.25,0.71065193,640
786475.1,0.6301297,641
763538.9,0.7262178,642
723728.8,0.80551076,643
620738.94,0.71411186,644
768297.56,0.6795267,645
728771.44,0.67779624,646
764350.3,0.5720258,647
811007.5,0.6457444,648
819211.75,0.7074767,649
731526.75,0.69681007,650
767967.0,0.7328156,651
738420.06,0.6413969,652
794890.5,0.6424549,653
799835.5,0.6393382,654
791575.0,0.66213113,655
908184.1,0.6362466,656
897915.9,0.70396423,657
778512.56,0.6250113,658
841878.0,0.6669555,659
762577.0,0.7665917,660
828005.8,0.6890537,661
759243.75,0.73826194,662
867278.94,0.6680038,663
727414.5,0.6969956,664
839394.44,0.73490477,665
812368.56,0.6746393,666
766159.7,0.6657401,667
799778.3,0.65889144,668
790808.25,0.7265203,669
843262.6,0.66946775,670
775198.06,0.6543907,671
791019.56,0.69816476,672
773225.06,0.65272605,673
746082.44,0.7552093,674
778386.6,0.6828279,675
834332.06,0.6330906,676
794936.4,0.747439,677
743315.75,0.71152383,678
792821.4,0.6732794,679
894666.56,0.61808723,680
678560.7,0.76682836,681
733352.0,0.6712919,682
789951.0,0.67115915,683
