gen,max fit,avg fit,med fit
46,2.8572676,0.45815516,0.41902899742126465
47,1.7920498,0.3452337,0.33046388626098633
48,2.752164,0.235551,0.11089601367712021
49,2.5613372,0.46545354,0.5270956754684448
50,3.259659,0.420095,0.4438813328742981
51,3.0286105,0.5030718,0.27960631251335144
52,1.8480678,0.4782661,0.4892471432685852
53,3.046105,0.31972864,0.19524630904197693
54,2.7837017,0.3660366,0.3412284255027771
55,2.8236074,0.47529596,0.4758833646774292
56,2.8467946,0.22887579,0.17416980862617493
57,2.8885791,0.42168763,0.4137982130050659
58,2.645349,0.35772723,0.32401198148727417
59,2.8185906,0.35711318,0.2696804106235504
60,2.8921645,0.46343464,0.3175666034221649
61,4.4521213,0.28582814,0.14813245832920074
62,2.8605983,0.46912867,0.45540937781333923
63,3.24619,0.5247362,0.5667400360107422
64,4.09405,0.29908165,0.16076508164405823
65,2.791668,0.45173466,0.35943150520324707
66,2.9066978,0.37111792,0.2954682409763336
67,3.1472223,0.64513385,0.6672038435935974
68,3.9011555,0.34911343,0.31611528992652893
69,2.2098765,0.506325,0.4993046224117279
70,2.919338,0.59954673,0.6556902527809143
71,2.8722227,0.30573982,0.21894213557243347
72,3.9588184,0.3796748,0.31242671608924866
73,3.7630064,0.3274279,0.16381141543388367
74,3.1982229,0.3604147,0.26211196184158325
75,2.174831,0.5367303,0.4875195026397705
76,2.6092837,0.6182666,0.6473132967948914
77,2.6438842,0.40415233,0.32067546248435974
78,3.0069206,0.567214,0.5014482140541077
79,3.5701692,0.4601061,0.4401075839996338
80,3.8863492,0.5669949,0.5709123611450195
81,3.124102,0.37996647,0.3849070072174072
82,3.3801854,0.35938042,0.27421870827674866
83,2.0996544,0.5500276,0.5058592557907104
84,2.876113,0.43891925,0.36406368017196655
85,3.1133368,0.5268265,0.4713287949562073
86,3.19075,0.45317,0.3572033941745758
87,1.3294578,0.3599318,0.261176735162735
88,2.7154937,0.608855,0.5873669981956482
89,4.2704306,0.31079492,0.1357254981994629
90,2.511613,0.5214072,0.5217958092689514
91,2.1801705,0.3750927,0.3519122302532196
92,3.9716377,0.41074342,0.279363214969635
93,2.3629348,0.5599843,0.539344847202301
94,3.431433,0.34408417,0.2187332808971405
95,2.2207177,0.5460781,0.5380160808563232
96,2.179361,0.51941943,0.4746215045452118
97,3.031455,0.59660333,0.6046648621559143
98,2.50875,0.53411466,0.537318766117096
99,3.9694242,0.3567139,0.3261905610561371
100,3.8719177,0.4521273,0.40650513768196106
101,3.5404701,0.6039385,0.6611430048942566
102,4.445046,0.56164676,0.41098248958587646
103,4.707924,0.48879698,0.4261520504951477
104,1.4954572,0.50494576,0.4547998011112213
105,2.9013896,0.5043526,0.42057403922080994
106,3.5933053,0.44027895,0.3696763813495636
107,3.5395238,0.43158215,0.34256431460380554
108,4.708001,0.49797663,0.41665998101234436
109,4.5569263,0.5875961,0.6955286264419556
110,2.0060189,0.31111956,0.2777350842952728
111,3.5036514,0.47036314,0.3546317517757416
112,3.0540078,0.50508404,0.4250046908855438
113,3.314064,0.62854654,0.6966782808303833
114,3.593607,0.6010849,0.648457407951355
115,2.6740148,0.46018925,0.4494425654411316
116,3.4716284,0.26976076,0.20115740597248077
117,4.378413,0.5915028,0.6855255961418152
118,3.4475455,0.52643645,0.5334585309028625
119,3.815454,0.50469255,0.4696372449398041
120,2.9846685,0.58092225,0.6049270629882812
121,2.1046407,0.56662446,0.5430177450180054
122,4.0981894,0.63600695,0.7584176659584045
123,4.458321,0.41206083,0.31487977504730225
124,4.0956244,0.32696155,0.3084121644496918
125,2.7582862,0.56257993,0.561674177646637
126,4.2499223,0.4782579,0.39640012383461
127,4.1258307,0.25439808,0.13934412598609924
128,3.8891354,0.5897446,0.5400508046150208
129,2.8869572,0.4272039,0.315590500831604
130,2.7233756,0.5109661,0.543101966381073
131,4.195356,0.33612058,0.27826955914497375
132,3.063226,0.4408166,0.32589951157569885
133,3.321298,0.4482537,0.3852021098136902
134,3.3578205,0.5931193,0.6432724595069885
135,2.8724225,0.6045051,0.6370847821235657
136,2.4975703,0.61413366,0.6467395424842834
137,3.2261553,0.5507127,0.5166586637496948
138,1.7795994,0.45738325,0.42731454968452454
139,3.09518,0.39343664,0.29798802733421326
140,3.4902513,0.22191587,0.15458568930625916
141,4.525492,0.5236386,0.5169683694839478
142,3.0268714,0.44230348,0.35253357887268066
143,2.4800587,0.28712314,0.20938991010189056
144,3.9384959,0.3446611,0.23187947273254395
145,3.5414972,0.3254786,0.2489698827266693
146,3.7371206,0.46547592,0.4841121435165405
147,4.1812873,0.5226707,0.5796015858650208
148,4.5521393,0.381831,0.36529970169067383
149,4.073547,0.47031116,0.40029874444007874
150,2.9111035,0.61751264,0.6180469989776611
151,4.070844,0.58362406,0.5914316773414612
152,4.1322074,0.3808746,0.31600338220596313
153,2.7196581,0.40512598,0.3179161548614502
154,4.691382,0.56070757,0.5336614847183228
155,3.9055796,0.5281266,0.5393746495246887
156,2.3076386,0.4549686,0.4467059373855591
157,2.1244264,0.5496605,0.4842206835746765
158,3.8697982,0.41203564,0.3320043087005615
159,3.8420904,0.32706073,0.24556197226047516
160,4.696178,0.33291152,0.2570335865020752
161,3.4713385,0.50818515,0.5354622602462769
162,3.219185,0.44977576,0.4567401111125946
163,3.104242,0.5524868,0.5703045129776001
164,4.4025035,0.4030893,0.3609526753425598
165,2.576066,0.4763335,0.45127856731414795
166,3.1700196,0.61534655,0.6573851704597473
167,4.387002,0.5247066,0.4662855565547943
168,3.8764215,0.4437826,0.3948580324649811
169,4.070308,0.53036225,0.5577636957168579
170,4.1121345,0.46445057,0.3579246699810028
171,3.5716395,0.51080936,0.5180395245552063
172,4.1481967,0.37370202,0.2842508852481842
173,2.9906178,0.54382503,0.5875074863433838
174,3.751445,0.40033638,0.3126048147678375
175,3.3117635,0.5102928,0.5038788318634033
176,1.8215891,0.50813776,0.5666967034339905
177,4.970495,0.5695353,0.5875370502471924
178,4.6313972,0.5427588,0.5768082141876221
179,2.530846,0.51317203,0.4219387471675873
180,3.058514,0.48551577,0.4474015533924103
181,4.773404,0.42870206,0.26494714617729187
182,4.25285,0.48360842,0.461934894323349
183,3.9472847,0.52314335,0.46373218297958374
184,3.2106853,0.46790254,0.4067774713039398
185,2.7613537,0.6005819,0.6320059895515442
186,4.280053,0.622544,0.6608456373214722
187,1.8818105,0.53347665,0.4988526701927185
188,3.3896108,0.52116054,0.5403987169265747
189,3.5793276,0.4095358,0.4154377579689026
190,3.2051914,0.64243865,0.6824106574058533
191,2.410274,0.64735913,0.7022254467010498
192,3.124217,0.6099583,0.632896900177002
193,4.6805096,0.6579942,0.7616705894470215
194,2.4615057,0.5063211,0.503722071647644
195,1.6526456,0.47762486,0.42072370648384094
196,3.7079914,0.47765,0.4176500737667084
197,4.754199,0.5786477,0.49945512413978577
198,4.058405,0.45483688,0.4749506115913391
199,3.3354702,0.5628592,0.5544611215591431
200,4.3640013,0.46369353,0.3158794343471527
201,2.5638595,0.65600246,0.6904090046882629
202,4.1710153,0.4480709,0.3533116579055786
203,3.5939913,0.5162405,0.5007855892181396
204,2.0421128,0.49192113,0.41919076442718506
205,3.0514479,0.4593651,0.33782872557640076
206,3.3411348,0.4385198,0.3518330454826355
207,3.211904,0.33303648,0.29270392656326294
208,3.9015396,0.4754374,0.35111743211746216
209,4.838622,0.57549495,0.6791011691093445
210,2.480373,0.46920186,0.3814690113067627
211,2.777541,0.51248014,0.4960585832595825
212,3.790932,0.33517456,0.31737664341926575
213,4.1001086,0.48099336,0.25981438159942627
214,4.157534,0.5459118,0.5734833478927612
215,2.8630476,0.5188302,0.5164628624916077
216,4.3315663,0.42607245,0.4105263948440552
217,4.0075355,0.46330205,0.42702561616897583
218,3.283193,0.609992,0.6229493618011475
219,2.676398,0.5513944,0.5475572347640991
220,3.2286136,0.6467262,0.6767711639404297
221,4.599342,0.3110958,0.23305290937423706
222,3.6204638,0.5048164,0.38795968890190125
223,3.5166094,0.49710804,0.4542929530143738
224,4.4238253,0.34774783,0.18100892007350922
225,3.8596232,0.58049166,0.6116706132888794
226,3.9830332,0.53777456,0.5062594413757324
227,4.4832954,0.4415538,0.39528772234916687
228,2.8965182,0.53353316,0.5514942407608032
229,3.0010304,0.43819156,0.34630757570266724
230,3.1677542,0.59663117,0.5422368049621582
231,4.1668015,0.39862344,0.2118973582983017
232,4.559505,0.34486488,0.2616497278213501
233,3.6114874,0.3802585,0.2403632551431656
234,2.145874,0.50508255,0.38903990387916565
235,4.108146,0.63374877,0.7651578783988953
236,4.1870775,0.24230874,0.1791900396347046
237,2.4336836,0.48327017,0.48836004734039307
238,2.9673622,0.46882156,0.4333215355873108
239,3.589925,0.5513131,0.6614315509796143
240,3.526897,0.42211705,0.4543452262878418
241,4.0832963,0.35247448,0.2807864248752594
242,4.4102964,0.6004245,0.5261809229850769
243,2.774251,0.25988454,0.21672627329826355
244,4.089211,0.31343895,0.27257561683654785
245,3.6839118,0.4683658,0.4142475724220276
246,3.0044253,0.54104716,0.5749579071998596
247,3.596029,0.4461823,0.3976033627986908
248,3.9000869,0.3935152,0.2899164855480194
249,3.62928,0.5568827,0.5620995759963989
250,3.9647913,0.4569136,0.3953571021556854
251,2.5322237,0.44969407,0.44453558325767517
252,2.8076746,0.54112,0.5090487599372864
253,1.8874295,0.46064702,0.39992356300354004
254,2.1070745,0.5004643,0.43693071603775024
255,1.7723777,0.3241306,0.2651822865009308
256,3.773568,0.6830353,0.7487340569496155
257,2.7778218,0.4949953,0.4953499436378479
258,4.410692,0.4139288,0.34087005257606506
259,3.9543364,0.5651604,0.6129250526428223
260,4.190213,0.55469674,0.6154475212097168
261,3.9162672,0.46285966,0.4632592499256134
262,3.0017753,0.56014293,0.537975549697876
263,4.170723,0.6089822,0.7052522301673889
264,2.2483394,0.42834258,0.3651115298271179
265,2.716644,0.36213773,0.25722694396972656
266,3.1158662,0.5781568,0.6020709276199341
267,2.613322,0.47553825,0.4591201841831207
268,3.0160642,0.4630813,0.40682753920555115
269,2.5865917,0.57477874,0.6055038571357727
270,4.059912,0.5442621,0.6455725431442261
271,3.945232,0.6158052,0.7693881988525391
272,3.9859154,0.48721734,0.3184216320514679
273,3.9849017,0.52476466,0.5969243049621582
274,4.0641313,0.35369506,0.2270892858505249
275,3.8762217,0.59729445,0.6367155313491821
276,4.072504,0.34473094,0.21265478432178497
277,3.1571672,0.58860886,0.5906356573104858
278,2.2365484,0.5636936,0.6021004319190979
279,3.6923256,0.5781172,0.6396194100379944
280,4.3500085,0.57813704,0.6043550372123718
281,3.5575185,0.62941235,0.6879860758781433
282,2.7548816,0.4860509,0.4947226643562317
283,3.9849834,0.3181795,0.2320166826248169
284,2.7629972,0.44185516,0.4176156520843506
285,3.6787627,0.59071785,0.6414507627487183
286,3.5918095,0.37077245,0.2101469784975052
287,3.9992075,0.35804018,0.3631717562675476
288,1.8804722,0.41171443,0.35640454292297363
289,3.6887357,0.34101608,0.2532983720302582
290,2.937692,0.51078737,0.47763463854789734
291,4.20007,0.41317025,0.3053632080554962
292,3.3961525,0.28845954,0.2178303301334381
293,3.6140225,0.43617716,0.325126975774765
294,2.8754451,0.41739085,0.3853303790092468
295,3.439199,0.611844,0.5627661943435669
296,4.4532213,0.4984343,0.44026604294776917
297,2.7800004,0.53621995,0.5510378479957581
298,3.6093886,0.5364781,0.5841833353042603
299,2.8203974,0.4364364,0.34274449944496155
300,3.3164577,0.42150283,0.3887944519519806
301,4.20671,0.6039401,0.579697847366333
302,3.2536826,0.59042937,0.5754746794700623
303,3.144507,0.6133034,0.6571418046951294
304,2.200216,0.535179,0.479789674282074
305,3.2044046,0.55026776,0.5438310503959656
306,3.0073314,0.5724052,0.590058445930481
307,3.9585547,0.5308689,0.5510130524635315
308,3.9978852,0.4297968,0.35220402479171753
309,2.8677158,0.40711406,0.17488804459571838
310,2.5407763,0.5548358,0.5616239309310913
311,3.8019438,0.5317197,0.5885239839553833
312,2.4836164,0.5406464,0.49509525299072266
313,3.9010768,0.61595315,0.6588521003723145
314,3.3947833,0.64370483,0.7133142948150635
315,4.56163,0.57930857,0.5966091156005859
316,3.5452,0.34772,0.29786571860313416
317,2.9693842,0.593431,0.6585214138031006
318,2.509292,0.5759473,0.5864436030387878
319,2.3905327,0.48796195,0.43615102767944336
320,2.6389732,0.4050817,0.2872891128063202
321,3.5409129,0.54803026,0.48445016145706177
322,4.5508094,0.21050628,0.11353547871112823
323,3.1294768,0.5850172,0.5918839573860168
324,4.242417,0.2952507,0.19123096764087677
325,3.9146874,0.49608657,0.46230801939964294
326,3.900015,0.372931,0.334116131067276
327,3.0281603,0.45316595,0.49179667234420776
328,3.0035558,0.53207207,0.5355195999145508
329,3.2363355,0.5768967,0.6805363893508911
330,2.8683672,0.3171485,0.22007562220096588
331,1.368066,0.5156256,0.4898519217967987
332,1.9838562,0.42888376,0.3253062069416046
333,3.8496177,0.4879114,0.46566030383110046
334,3.2393425,0.538207,0.5312697291374207
335,3.9189017,0.5044886,0.5334415435791016
336,2.9301593,0.5778662,0.5792997479438782
337,2.3895667,0.5362324,0.5091652870178223
338,3.3590865,0.29631403,0.28843972086906433
339,2.6529732,0.4988049,0.4404240846633911
340,3.6943667,0.32694358,0.2925344407558441
341,1.5485137,0.43981782,0.3505871891975403
342,3.932561,0.6449896,0.6922591924667358
343,4.748823,0.4021752,0.32866793870925903
344,4.19989,0.43584058,0.30050650238990784
345,4.1795526,0.43023345,0.42226746678352356
346,3.9631097,0.4189579,0.4314481019973755
347,4.225106,0.47072813,0.2811586558818817
348,4.255343,0.49614942,0.42422568798065186
349,3.615377,0.5249882,0.4855758845806122
350,2.825563,0.44264832,0.4000523090362549
351,3.7229238,0.320905,0.2868569791316986
352,3.0694752,0.5693478,0.6396555304527283
353,3.1835487,0.4627635,0.4212939739227295
354,2.3899758,0.41441268,0.3924010694026947
355,3.5365577,0.39989993,0.35099124908447266
356,2.7793067,0.43135506,0.2511671781539917
357,3.8588376,0.53484744,0.6400332450866699
358,2.7383726,0.40306267,0.30382251739501953
359,3.034553,0.6290815,0.6676973700523376
360,2.8078468,0.6593459,0.7181763052940369
361,3.3594131,0.5844981,0.5586637258529663
362,3.250637,0.4320105,0.46322983503341675
363,4.128455,0.2741663,0.2013065367937088
364,2.6905012,0.447664,0.3742574453353882
365,2.0280025,0.3245221,0.2364814728498459
366,2.5278409,0.45100108,0.4493517279624939
367,3.4600751,0.40320536,0.343885600566864
368,3.019677,0.5806669,0.6437743306159973
369,3.2100859,0.5852475,0.6384767293930054
370,3.7060301,0.47940117,0.45565420389175415
371,4.1329575,0.41948336,0.3161848485469818
372,3.1435103,0.5664401,0.45747557282447815
373,2.5918434,0.35241476,0.3319160044193268
374,2.6783607,0.3386574,0.2727460563182831
375,2.0489004,0.51810646,0.5401556491851807
376,2.204443,0.45325458,0.4704696238040924
377,3.9971008,0.42909765,0.3097398281097412
378,3.5686758,0.3182173,0.18763984739780426
379,3.664365,0.2970988,0.2258562296628952
380,1.9194759,0.5025898,0.4877164661884308
381,2.9210453,0.5507539,0.5811543464660645
382,2.4121675,0.4699317,0.34629952907562256
383,3.056415,0.43561646,0.4474789798259735
384,3.54577,0.5323436,0.5695907473564148
385,3.3042865,0.587115,0.6168896555900574
386,2.3237183,0.5076416,0.5100378394126892
387,3.5819292,0.42605254,0.26237794756889343
388,4.103649,0.48294246,0.36972489953041077
389,4.1509905,0.5751917,0.6841048002243042
390,3.853975,0.55286205,0.5633633136749268
391,2.9635882,0.5953641,0.6114419102668762
392,3.2342598,0.49283957,0.46010822057724
393,2.825055,0.59310466,0.6578245162963867
394,3.63666,0.58084184,0.6143966317176819
395,1.1791999,0.3909131,0.3178896903991699
396,2.8312547,0.51728696,0.5429976582527161
397,3.7921326,0.47124705,0.5126570463180542
398,2.6905444,0.4658858,0.510698139667511
399,3.9543602,0.46687672,0.4675951600074768
400,4.3202457,0.41335264,0.22028042376041412
401,2.7994497,0.46639627,0.4093495309352875
402,2.0398455,0.33969924,0.26668769121170044
403,2.245474,0.57144564,0.6474229693412781
404,3.468231,0.4859551,0.495648592710495
405,3.9318933,0.35663486,0.28157156705856323
406,4.3599067,0.36303228,0.15376311540603638
407,2.6808648,0.46341833,0.4600958824157715
408,4.4279604,0.47115314,0.364530086517334
409,4.1689425,0.48910362,0.44564834237098694
410,3.5500894,0.49247265,0.47751283645629883
411,3.4301147,0.5275607,0.5214672684669495
412,2.4378831,0.5293721,0.5505065321922302
413,3.0122352,0.53051966,0.46012288331985474
414,3.8619926,0.6030375,0.6563329696655273
415,2.4686449,0.47921115,0.4429000914096832
416,1.8322791,0.5599462,0.597450315952301
417,2.745961,0.4201943,0.3417775630950928
418,2.5628316,0.5560279,0.5793419480323792
419,4.3758535,0.51925236,0.49394479393959045
420,4.576398,0.35818323,0.24774573743343353
421,3.8077836,0.5582631,0.5658296942710876
422,3.5779383,0.49709213,0.5181300044059753
423,3.6556158,0.47301924,0.46470969915390015
424,2.8686988,0.49753875,0.4911770522594452
425,3.3049173,0.48023677,0.4586574137210846
426,4.231444,0.50268924,0.39955011010169983
427,4.4457936,0.34697828,0.2919814884662628
428,3.034985,0.47823772,0.45995089411735535
429,3.2554433,0.4405371,0.4345460832118988
430,3.6661303,0.38463113,0.33817222714424133
431,4.1782117,0.26055518,0.2140599638223648
432,2.8910644,0.43856,0.40899771451950073
433,3.0873234,0.61024463,0.5550304651260376
434,2.2932525,0.46143597,0.40622779726982117
435,3.077747,0.49620458,0.34056714177131653
436,2.8715303,0.5493269,0.5945615172386169
437,2.4837968,0.41400582,0.35375556349754333
438,2.6252675,0.31499547,0.23371532559394836
439,2.5956392,0.53635824,0.5460329055786133
440,3.6572835,0.5461046,0.5848158001899719
441,2.8875456,0.6307811,0.7181125283241272
442,3.496584,0.54126555,0.5949865579605103
443,3.1319146,0.5655459,0.5033652186393738
444,3.4942555,0.52622664,0.5264177918434143
445,3.4965112,0.6023413,0.62286776304245
446,3.4231157,0.56918305,0.5765023231506348
447,2.9236891,0.6490315,0.6976374387741089
448,4.054878,0.3768583,0.3451649248600006
449,3.2129498,0.53104585,0.5264607071876526
450,3.582938,0.5562019,0.5428593158721924
451,2.5343947,0.59939325,0.6459456086158752
452,4.035935,0.6167154,0.6255460977554321
453,2.6524117,0.35676295,0.24481727182865143
454,3.980186,0.5116489,0.4797166883945465
455,3.6624613,0.35697097,0.28537702560424805
456,4.419761,0.4776973,0.5010581612586975
457,2.9163487,0.4508707,0.39374619722366333
458,3.7119436,0.55471855,0.5638778805732727
459,3.013244,0.43259597,0.3902963399887085
460,4.0175714,0.66517305,0.6966968774795532
461,3.8618906,0.47652602,0.4819944500923157
462,3.6019986,0.49507558,0.4450227618217468
463,3.0504766,0.60483366,0.5457102656364441
464,3.8868675,0.41097757,0.3730349540710449
465,4.146124,0.39649677,0.3730316162109375
466,4.128407,0.40226263,0.2698454260826111
467,3.2013304,0.24557704,0.16277585923671722
468,2.8750658,0.47311297,0.32175296545028687
469,2.3349319,0.54022956,0.5691631436347961
470,3.1567075,0.43045813,0.3560112416744232
471,2.6867328,0.49706963,0.5005186200141907
472,4.104641,0.43008274,0.2694862186908722
473,3.3273947,0.5110007,0.41998741030693054
474,3.9966753,0.52256435,0.5127534866333008
475,4.2890635,0.37726814,0.3134552538394928
476,3.9060297,0.4385887,0.3147828280925751
477,2.7423217,0.48760396,0.47025829553604126
478,3.5313244,0.5185875,0.47368183732032776
479,3.809481,0.4375864,0.36412134766578674
480,2.7588487,0.4211596,0.37403902411460876
481,2.2998037,0.5777426,0.5808007717132568
482,3.3543806,0.5658219,0.5903089046478271
483,3.2186472,0.5707065,0.5897670984268188
484,4.3552275,0.6578589,0.540080189704895
485,4.136492,0.58730817,0.6072103977203369
486,3.8329282,0.43922144,0.3973742425441742
487,3.4797573,0.24862105,0.10979406535625458
488,3.522185,0.5601287,0.44149819016456604
489,3.8989155,0.40528634,0.34715837240219116
490,3.913005,0.41684157,0.3202630281448364
491,3.5037072,0.5690771,0.5672048330307007
492,2.8711586,0.49974576,0.4301537275314331
493,2.7254555,0.33451334,0.30633917450904846
494,3.7745523,0.3954397,0.3011317253112793
495,4.045248,0.4720629,0.3751121759414673
496,1.821869,0.46777517,0.4388926029205322
497,3.5209265,0.27738515,0.11451146751642227
498,3.3551233,0.37259123,0.3110004663467407
499,3.9711862,0.49983552,0.522238552570343
500,3.579724,0.5203203,0.6369304656982422
501,3.0455277,0.36814672,0.26063570380210876
502,3.1453543,0.6091906,0.6595073938369751
503,3.4050741,0.4845674,0.3564644157886505
504,4.102815,0.5706259,0.6239590048789978
505,4.349283,0.512479,0.4699307978153229
506,3.526145,0.4134282,0.297592431306839
507,4.165178,0.40872276,0.36040905117988586
508,3.2189398,0.5270096,0.5478163361549377
509,4.5639005,0.528728,0.5118091702461243
510,4.644203,0.45425192,0.3784078061580658
511,4.142489,0.42653966,0.31695324182510376
512,2.9477131,0.3606609,0.2681361734867096
513,3.4044032,0.25369948,0.17522037029266357
514,2.855104,0.30998024,0.2588939666748047
515,3.8946183,0.41270527,0.2972884774208069
516,3.4721372,0.43475193,0.43469372391700745
517,3.4311056,0.52671456,0.47558698058128357
518,2.3982956,0.362763,0.2959260642528534
519,3.4662213,0.34955892,0.31513601541519165
520,3.8627691,0.3736913,0.3202129304409027
521,3.998337,0.47306395,0.4028145670890808
522,3.5615618,0.28631684,0.22777512669563293
523,4.0255966,0.31854194,0.2823948860168457
524,4.373981,0.50324833,0.5228453874588013
525,4.5266714,0.643614,0.6915626525878906
526,4.1740274,0.33287597,0.217520609498024
527,2.8328166,0.3395641,0.2920841872692108
528,4.1914787,0.45966318,0.4693954288959503
529,4.265936,0.59733266,0.5944148898124695
530,3.9719439,0.43006825,0.31353166699409485
531,3.2509341,0.59316415,0.5756502151489258
532,3.5069644,0.47436383,0.42860284447669983
533,2.9686053,0.35272935,0.32121530175209045
534,4.0289674,0.5140054,0.55772465467453
535,4.387806,0.32584897,0.19324089586734772
536,4.2384257,0.5988968,0.6168262958526611
537,2.601021,0.48941463,0.4495072662830353
538,4.136408,0.5277149,0.4731490910053253
539,3.1857955,0.49860188,0.5172703862190247
540,4.5523458,0.38651097,0.3668502867221832
541,3.071343,0.49269095,0.5081817507743835
542,4.260363,0.31778455,0.18482622504234314
543,4.2217703,0.3322748,0.22058849036693573
544,4.4747043,0.49560934,0.5471041798591614
545,3.3805192,0.4321489,0.42890945076942444
546,3.6640663,0.4685268,0.4420718550682068
547,3.704331,0.44647726,0.366445392370224
548,3.465273,0.4404811,0.2650676965713501
549,2.614538,0.52651787,0.49390238523483276
550,2.7862585,0.56707454,0.6385091543197632
551,3.1972806,0.33450234,0.3481084704399109
552,3.653096,0.56680876,0.6101240515708923
553,4.683713,0.53302574,0.4870012104511261
554,3.7479258,0.41191864,0.2978617548942566
555,2.9523585,0.38265315,0.3827345073223114
556,4.1801143,0.51005983,0.5353057384490967
557,3.7438755,0.43801838,0.2708587944507599
558,3.4600637,0.3288733,0.27185729146003723
559,4.3278847,0.4197411,0.3832862675189972
560,4.190709,0.2848348,0.1888221949338913
561,3.5123775,0.3543603,0.26693010330200195
562,2.9164464,0.37384462,0.2786208391189575
563,2.8272424,0.43932366,0.3502824604511261
564,3.2071831,0.5349687,0.46414145827293396
565,2.3485088,0.42946476,0.3753439784049988
566,3.4165688,0.5525813,0.5832641124725342
567,3.2972543,0.58761317,0.6346083879470825
568,4.167249,0.37138066,0.3942626714706421
569,3.9011734,0.4676007,0.47716665267944336
570,4.523605,0.4230518,0.30607983469963074
571,3.6346395,0.34677637,0.2481463998556137
572,4.1879015,0.5525694,0.5710050463676453
573,4.122791,0.5546486,0.6563658714294434
574,3.0613494,0.5674321,0.6534950137138367
575,3.9038727,0.4668554,0.44544893503189087
576,3.3959274,0.22963169,0.20282945036888123
577,3.5157397,0.6066051,0.6808803677558899
578,2.8990667,0.5754643,0.6594443917274475
579,3.6988728,0.48104405,0.3078547716140747
580,2.9942157,0.42953363,0.13606297969818115
581,4.076005,0.44740415,0.31630241870880127
582,2.6717844,0.6022817,0.6668927073478699
583,2.4461775,0.5042836,0.5644362568855286
584,4.4555774,0.4504394,0.42581918835639954
585,4.3929324,0.68283045,0.8588813543319702
586,2.2270794,0.54196393,0.5726527571678162
587,4.1940136,0.42018208,0.37918150424957275
588,2.885846,0.4463776,0.5082839727401733
589,4.4576526,0.2949311,0.21108029782772064
590,2.6565406,0.5468562,0.49772024154663086
591,3.1115272,0.509199,0.48793354630470276
592,3.531376,0.34857154,0.3091644048690796
593,4.107375,0.5631566,0.5202159285545349
594,2.7445085,0.42390144,0.4242635667324066
595,3.9875448,0.4592347,0.5153585076332092
596,4.0158505,0.36791325,0.28239309787750244
597,3.4682546,0.50643075,0.5890934467315674
598,2.7739296,0.3285441,0.1949453502893448
599,2.1731524,0.61737233,0.6600464582443237
600,3.1752918,0.59074086,0.5727264285087585
601,4.2042365,0.62083733,0.7449941635131836
602,3.8060462,0.3486958,0.3168829381465912
603,3.6362133,0.3868836,0.3474156856536865
604,4.0026474,0.5450895,0.5015602707862854
605,2.4072912,0.40756172,0.4006069004535675
606,1.3561641,0.38968828,0.3251931369304657
607,3.2482176,0.32373142,0.22874802350997925
608,3.0847147,0.37987277,0.3085079789161682
609,2.2663352,0.4834452,0.4474443197250366
610,4.0121984,0.59747005,0.6743775010108948
611,1.6947429,0.57131743,0.598465085029602
612,3.3991659,0.5782849,0.5526908040046692
613,3.0951104,0.47811636,0.39938369393348694
614,4.7927628,0.3369841,0.27448225021362305
615,3.3185697,0.5200606,0.5277889370918274
616,3.5822015,0.5849783,0.5806832909584045
